actprincipal	actsemarnat	anio	calle	claveambiental	codigopostal	colonia	descscian	entrec1	entrec2	establecimiento	estado	latitudnorte	localidad	longitudoeste	municipio	nra	numexterior	numinterior	parqueindustrial	scian	sector	subsector	utmx	utmy
Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equip	Atributo no considerado en este año	2021	Calle INDUSTRIAL REYNOSA	91	88780		Fabricación de equipo de transmisión y recepción de señales de radio y televisión, y equipo de comunicación inalámbrico	Atributo no considerado en este año	Atributo no considerado en este año	EMERPOWSYS S. DE R.L. DE C.V., PLANTA I	TAMAULIPAS	"26°2'23"""	Reynosa	"98°13'46"""	Reynosa	EME8T2803211	LOTE G12 	SIN NUMERO 	PARQUE INDUSTRIAL CENTER	334220	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	577068.6384	2880315.3436
PRODUCCION DE ACUMULADORES Y PILAS ELECTRICAS	Atributo no considerado en este año	2021	Avenida  ADOLFO LOPEZ MATEOS	8Z	66475	Colonia CASA BLANCA	Fabricación de acumuladores y pilas	Atributo no considerado en este año	Atributo no considerado en este año	ENERSYS DE MEXICO S. DE R.L. DE C.V.,ENERSYS PLANTA BATERIAS	NUEVO LEON	"25°43'15"""	San Nicolás de los Garza	"100°15'48"""	San Nicolas de los Garza	EME8Z1904622	4210	 		335910	Metalurgica (incluye la siderurgica)	Produccion de acumuladores y pilas electricas	373245.8348	2845387.6904
Fabricacion y ensamble de otros equipos de comunicación 	Atributo no considerado en este año	2021	Calle DE LA INDUSTRIA DE LA ELECTRONICA	91	21397	Colonia GONZALEZ ORTEGA	Fabricación de otros equipos de comunicación	Atributo no considerado en este año	Atributo no considerado en este año	EMERMEX, S.A. DE  S.V.,EMERMEX, S.A. DE C.V.	BAJA CALIFORNIA	"32°35'43"""	Mexicali	"115°24'3"""	Mexicali	EME9D0200211	44-70 	 		334290	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	650069.9433	3607563.0876
ENSAMBLE DE COMPONENTES ELECTRONICOS	Atributo no considerado en este año	2021	Boulevard BLVD. INDEPENDENCIA ESQ. PUERTO DE PALOS	91	32590	Colonia PATRIA II	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	EPI DE MEXICO, S. DE R.L. DE C.V.,EPI DE MEXICO	CHIHUAHUA	"31°37'42"""	Juárez	"106°21'1"""	Juarez	EME910803722	1450	 		334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	371940.1558	3500050.6074
Fabricación de papel y empaque de cartón a partir de fibra recuperada	Atributo no considerado en este año	2021	Calle CARR. EL SALTO KM 7.3	57	45680	Colonia EL SALTO CENTRO	Fabricación de papel en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	EMPAQUES MODERNOS DE GUADALAJARA, S. DE R.L. DE C.V.,	JALISCO	"20°32'11"""	El Salto	"103°15'28"""	El Salto	EMG571407011	SIN NUMERO 	 		322121	Celulosa y papel	Produccion de carton y cartoncillo	681619.3777	2271833.0332
Generación, transmisión y distribución de energía eléctrica.	Atributo no considerado en este año	2021	Boulevard  DE LOS RIOS	AD	89603		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	ENERGÍA MK KF S.A. DE C.V.,ENERGÍA MK KF S.A. DEC.V.	TAMAULIPAS	"22°24'35"""	Altamira	"97°53'15"""	Altamira	EMK2800300042	4390	 	Puerto Industrial de Altamira	221110	Generación de energia electrica	Generacion y transmision de energia electrica	614488.7903	2478632.9358
MANEJO DE RESIDUOS PELIGROSOS	Atributo no considerado en este año	2021	Carretera  40 Saltillo - Torreón	M6	25989	Ejido Noria de La Sabina	Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	SOCIEDAD ECOLOGICA MEXICANA DEL NORTE, S.A. DE C.V.,SEMNSA	COAHUILA	"25°36'0"""	General Cepeda	"101°28'24"""	General Cepeda	EMN0501100004	Km 74 	 		562111	Tratamiento de residuos peligrosos	Centros integrales de manejo de residuos peligrosos	251588.3918	2833729.7272
Fabricación y ensamble de productos electrónicos principalmente fuentes de poder	Atributo no considerado en este año	2021	Calle 12 Norte	91	22440	Colonia Ejido Chilpancingo	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	MARTEK POWER SA DE CV,MARTEK POWER	BAJA CALIFORNIA	"32°32'53"""	Tijuana	"116°54'23"""	Tijuana	EMO950200411	20714	C 		334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	508772.4819	3601208.684
PRODUCCIÓN DE CARTÓN Y CARTONCILLO 	Atributo no considerado en este año	2021	Avenida Av. 5 de Febrero	57	76138		Fabricación de envases de cartón	Atributo no considerado en este año	Atributo no considerado en este año	EMPAQUES MODERNOS QUERETARO S. DE R.L. DE C.V,	QUERETARO	"20°36'36"""	Santiago de Querétaro	"100°25'13"""	Queretaro	EMQ2201401291	1311	 	COL. FELIPE CARRILLO PUERTO	322210	Celulosa y papel	Produccion de carton y cartoncillo	351991.7241	2279634.6837
fabricación de papel semikraft y cajas de cartón	Atributo no considerado en este año	2021	Calle CULTURA ROMANA 	56	54090	Colonia SAN PABLO XALPA	Fabricación de cartón en plantas integradas	Atributo no considerado en este año	Atributo no considerado en este año	EMPAQUES MODERNOS SAN PABLO S. DE R. L. DE C. V.,	MEXICO	"19°30'23"""	Tlalnepantla	"99°10'40"""	Tlalnepantla de Baz	EMS561510411	20	 		322131	Celulosa y papel	Produccion de papel	481338.6634	2156886.1129
Producción de ensambles electrónicos	Atributo no considerado en este año	2021	Calle 4	91	45680	Colonia PARQUE INDUSTRIAL EL SALTO	Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	INTEGRATED MICRO-ELECTRONICS MEXICO SAPI DE CV,IMI PLANTA 1	JALISCO	"20°31'8"""	San José del Castillo	"103°14'49"""	El Salto	EMX1407000040	10560	 		334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	682765.6316	2269885.8374
Transportes Navieros	Atributo no considerado en este año	2021	Calle 67	B0	24115	Colonia PLAYA NORTE	Transporte marítimo de altura, excepto de petróleo y gas natural	Atributo no considerado en este año	Atributo no considerado en este año	ENERGIA NAVIERA S. A P.I C.V,	CAMPECHE	"18°39'34"""	Ciudad del Carmen	"91°50'0"""	Carmen	ENA0400300409	10	 		483111	Otros	Transporte de carga en general	623030.2268	2063575.5585
CROMADO, NIQUELADO Y ANODIZADO DE PIEZAS METÁLICAS	Atributo no considerado en este año	2021	Calle VIA DR. GUSTAVO BAZ	8A	54060	Colonia LA LOMA	Recubrimientos y terminados metálicos	Atributo no considerado en este año	Atributo no considerado en este año	COMPAÑÍA ESTAÑADORA NACIONAL, S.A. DE C.V.,	MEXICO	"19°33'57"""	Tlalnepantla	"99°10'25"""	Tlalnepantla de Baz	ENA8A1510411	292	 		332810	Quimica	Galvanoplastia	481773.718	2163448.2103
Beneficio de mineral de hierro	Atributo no considerado en este año	2021	Calle CAMINO A NAVIDAD	11	49870	Colonia PIHUAMO	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	LAS ENCINAS S.A. DE C.V.,, MINA EL ENCINO	JALISCO	"19°7'51"""	Pihuamo	"103°22'14"""	Pihuamo	ENCSP1406511	KM. 22 	 		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro	671369.1949	2116120.3605
Minería de Hierro.	Atributo no considerado en este año	2021	Calle DOMICILIO CONOCIDO S.N.	11	28509	Ejido ALZADA	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	LAS ENCINAS S.A. DE C.V.,, PLANTA PELETIZADORA	COLIMA	"19°15'14"""	Cuauhtémoc	"103°31'46"""	Cuauhtemoc	ENC110600511	S/N 	 		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro	654530.8485	2129591.8765
Almacenamiento temporal de mineral de fierro	Atributo no considerado en este año	2021	Callejón PREDIO PLAYA LAS ANIMAS	11	28100	Colonia LA ESTACIÓN	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	LAS ENCINAS S.A. DE C.V.,LAS ENCINAS, S.A. DE C.V., ESTACIÓN TECOMÁN	COLIMA	"18°57'41"""	Tecomán	"103°53'26"""	Tecoman	ENC110600911	S/N 	 		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro	616792.7054	2096934.2318
Extracción y beneficio de mineral de hierro	Atributo no considerado en este año	2021	Terracería KM. 6 DEL POB. DE SN. MIGUEL DE AQUILA	11	60870	Región AQUILA	Minería de hierro	Atributo no considerado en este año	Atributo no considerado en este año	LAS ENCINAS S.A. DE C.V., MINA AQUILA,MINA AQUILA	MICHOACAN	"18°37'27"""	Aquila	"103°29'3"""	Aquila	ENC111600811	S/N 	 		212210	Metalurgica (incluye la siderurgica)	Mineria de hierro	659905.4964	2059933.5955
GENERACION DE ENERGIA ELECTRICA Y VAPOR	Atributo no considerado en este año	2021	Calle CARR. TAMPICO-MANTE KM 17.5	AD	89607		Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	ENERTEK SA DE CV,	TAMAULIPAS	"22°22'31"""	Altamira	"97°53'28"""	Altamira	ENEAD2800311	SN 	 	ALTAMIRA	221110	Generación de energia electrica	Generacion y transmision de energia electrica	614147.6043	2474795.8425
GENERACION Y TRANSMISION DE ENERGIA ELECTRICA	Atributo no considerado en este año	2021	Calle 15	AD	97288	Fracción CIUDAD INDUSTRIAL	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	ENERKIN, S.A.P.I. DE C.V.,	YUCATAN	"20°56'1"""	Mérida	"89°40'56"""	Merida	ENE3105000316	447	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	221026.7357	2317161.4132
FABRICACIÓN DE ACUMULADORES AUTOMOTRICES	Atributo no considerado en este año	2021	Carretera  A GARCIA	8Z	66350		Fabricación de acumuladores y pilas	Atributo no considerado en este año	Atributo no considerado en este año	ENERYA S.A. DE C.V.,ENERYA	NUEVO LEON	"25°42'17"""	Ciudad Santa Catarina	"100°31'35"""	Santa Catarina	ENE8Z1904811	KM 1.2 	12	PARQUE INDUSTRIAL GONHER	335910	Metalurgica (incluye la siderurgica)	Produccion de acumuladores y pilas electricas	346838.0678	2843889.553
Purificacion y Embotellado de Agua 	Atributo no considerado en este año	2021	Calle PARQUE INDUSTRIAL ARCO 57 KM2 MAS 100 ME	MQ	54280	Pueblo SAN FRANCISCO SOYANIQUILPAN	Purificación y embotellado de agua	Atributo no considerado en este año	Atributo no considerado en este año	EMBOTELLADORA NIAGARA DE MEXICO S DE RL DE CV,EMBOTELLADORA NIAGARA DE MEXICO S  DE RL DE CV	MEXICO	"20°0'56"""	San Francisco Soyaniquilpan	"99°30'30"""	Soyaniquilpan de Juarez	ENM1507900012	S/N 	S/N 		312112	Bebidas y tabaco	Envasado de aguas purificadas o de manantial	446812.9799	2213298.0674
Fabricación de papel y cajas corrugadas.	Atributo no considerado en este año	2021	Carretera MERIDA-UMAN KM. 15	57	97390	Fracción SAN LORENZO	Fabricación de otros productos de cartón y papel	Atributo no considerado en este año	Atributo no considerado en este año	EMPAQUES NOVA, S.A. DE C.V.,EMPAQUE NOVA	YUCATAN	"20°54'3"""	Umán	"89°43'48"""	Uman	ENO3110100030	TAB CAT 475 	 		322299	Celulosa y papel	Produccion de carton y cartoncillo	215999.077	2313610.4151
FABRICACION DE PRODUCTOS QUIMICOS PARA GALVANOPLASTIA Y ELECTRONICA 	Atributo no considerado en este año	2021	Calle NORTE 59	5I	02300	Colonia INDUSTRIAL VALLEJO	Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	MACDERMID DE MEXICO SA DE CV ,MACDERMID ENTHONE DE MEXICO SA DE CV	DISTRITO FEDERAL	"19°29'45"""	Azcapotzalco	"99°9'54"""	Azcapotzalco	EOMMB0900211	896	 		325999	Quimica	Produccion de acidos, bases y sales inorganicas	482674.5508	2155721.7708
FABRICACIÓN DE RESINAS Y HULES SINTÉTICOS	Atributo no considerado en este año	2021	Calle PONCIANO DIAZ	5R	52600	Colonia PARQUE INDUSTRIAL	Fabricación de hules sintéticos	Atributo no considerado en este año	Atributo no considerado en este año	ELASTOMEROS OMEGA, S.A. DE C.V.,	MEXICO	"19°9'48"""	Santiago Tianguistenco de Galeana	"99°28'5"""	Tianguistenco	EOM5R1510111	200	 		325212	Quimica	Produccion de hule sintetico	450777.8336	2118977.2881
Ensamble de partes electronicas para la industria automotriz	Atributo no considerado en este año	2021	Calle Av. Ing. Antonio Gutierrez Cortina	9M	37980		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	HELLA AUTOMOTIVE MEXICO S.A. DE C.V.,	GUANAJUATO	"21°3'28"""	San José Iturbide	"100°28'35"""	San Jose Iturbide	EOPQF1103211	16	 	Parque industrial opcion los nogales	336320	Automotriz	Produccion de otras auto partes	346593.3997	2329273.263
FABRICACION ARTICULOS ELECTROPTICOS PARA AUTOMOVIL (FAROS Y CALAVERAS)	Atributo no considerado en este año	2021	Calle SANTIAGO	9M	36844		Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	HELLA AUTOMOTIVE MEXICO S.A. DE C.V.,HELLA	GUANAJUATO	"20°39'45"""	Irapuato	"101°22'15"""	Irapuato	EOP1101700056	MANZANA 1 1	 	CENTRO INDUSTRIAL DE GUANAJUATO	336320	Automotriz	Produccion de otras auto partes	252978.5191	2286608.5456
FABRICACION DE FAROS Y CALAVERAS PAR AUTOMOVILES	Atributo no considerado en este año	2021	Calle CARR. A EL CASTILLO KM 10.5	91	45680	Colonia EL CASTILLO	Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores	Atributo no considerado en este año	Atributo no considerado en este año	HELLA AUTOMOTIVE MEXICO S.A. DE C.V.,HELLA AUTOMOTIVE MEXICO	JALISCO	"20°30'58"""	San José del Castillo	"103°10'39"""	El Salto	EOP6E1407011	SIN NUM 	 		336320	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	690027.9244	2269680.3974
FABRICACIÓN DE ENVASES DE ALUMINIO	Atributo no considerado en este año	2021	Calle EJE 140	7Q	78395	Colonia ZONA INDUSTRIAL	Fabricación de envases metálicos de calibre ligero	Atributo no considerado en este año	Atributo no considerado en este año	BALL AEROSOL PACKAGING MEXICO SA DE CV,BALL	SAN LUIS POTOSI	"22°2'47"""	San Luis Potosí	"100°52'43"""	San Luis Potosi	EPL7X2402811	950	 		332430	Metalurgica (incluye la siderurgica)	Afinacion y laminacion de aluminio	306102.9383	2439158.0465
Fabricación de Cal Hidratada	Atributo no considerado en este año	2021	Calle CARRETERA JOTOBAS - TULA	74	42987	Ejido PROGRESO	Fabricación de cal	Atributo no considerado en este año	Atributo no considerado en este año	EJIDO PROGRESO, PLANTA HIDRATADORA DE CAL, PROCAL 2000	HIDALGO	"19°59'34"""	Conejos	"99°15'8"""	Atotonilco de Tula	EPR741301311	KM.19.5 	 		327410	Cemento y Cal	Produccion de cal	473611.4288	2210720.223
FABRICACION D PRODUCTOS QUIMICOS (ESTERES, SULFASUCCINATOS Y AMIDAS)	Atributo no considerado en este año	2021	Calle INDUSTRIA	MB	52710		Fabricación de otros productos químicos	Atributo no considerado en este año	Atributo no considerado en este año	ENFOQUE QUÍMICO, S.A. DE C.V.,	MEXICO	"19°13'2"""	Capulhuac de Mirafuentes	"99°28'6"""	Capulhuac	EQU1501900008	510 Poniente	S/N 	PYMES CAPULHUAC	325999	Quimica	Produccion de substancias quimicas a partir de mezclas 	450764.5145	2124935.6709
Formular y envasar agroquimicos	Atributo no considerado en este año	2021	Calle PONIENTE 4	5N	38010	Colonia ZONA INDUSTRIAL	Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes	Atributo no considerado en este año	Atributo no considerado en este año	EQUINOX S.A. DE C.V.,EQUINOX S A DE C V	GUANAJUATO	"20°33'14"""	Celaya	"100°48'34"""	Celaya	EQU5P1100711	133	 		325320	Quimica	Produccion de fertilizantes quimicos	311367.8347	2273842.3998
Laminación primaria de hierro y acero (incluye ferroaleaciones, aceros comunes y especiale	Atributo no considerado en este año	2021	Calle ARROZ	7F	09820		Fabricación de desbastes primarios y ferroaleaciones	Atributo no considerado en este año	Atributo no considerado en este año	ELECTRICIDAD Y QUÍMICA S.A. DE C.V.,	DISTRITO FEDERAL	"19°21'5"""	Iztapalapa	"99°3'19"""	Iztapalapa	EQU7F0900711	112	 	INDUSTRIAL SANTA ISABEL	331112	Metalurgica (incluye la siderurgica)	Laminacion primaria de hierro y acero	494190.879	2139725.3997
FABRICACIÓN DE OTROS PRODUCTOS DE HIERRO Y ACERO DE MATERIAL COMPRADO	Atributo no considerado en este año	2021	Calle 28	7T	44940	Colonia ZONA INDUSTRIAL	Fabricación de otros productos de hierro y acero	Atributo no considerado en este año	Atributo no considerado en este año	EQUITER SA DE CV,	JALISCO	"20°38'9"""	Guadalajara	"103°21'9"""	Guadalajara	EQU7X1403911	2569	 		331220	Metalurgica (incluye la siderurgica)	Fundicion  y moldeo de piezas de hierro y acero	671637.6154	2282731.024
Producción secuencial de energía eléctrica y térmica aprovechable 	Atributo no considerado en este año	2021	Carretera Monterrey - Reynosa	AD	66800	Colonia El empalme Herrera	Generación, transmisión y distribución de energía eléctrica	Atributo no considerado en este año	Atributo no considerado en este año	COMPA¿IA DE ELECTRICIDAD LOS RAMONES, S.A. P.I DE C.V.,COMPAÑIA DE ELECTRICIDAD LOS RAMONES	NUEVO LEON	"25°40'27"""	Los Ramones	"99°27'28"""	Los Ramones	ERA1904200008	KM 87 	 		221110	Generación de energia electrica	Generacion y transmision de energia electrica	454047.0338	2839694.8441
Produccion y ensamble de tablillas electronicas	Atributo no considerado en este año	2021	Avenida FOMENTO INDUSTRIAL	91	88736		Fabricación de componentes electrónicos	Atributo no considerado en este año	Atributo no considerado en este año	ELECTRONICA REYNOSA S. DE R.L. DE C.V.,	TAMAULIPAS	"26°2'51"""	Reynosa	"98°21'52"""	Reynosa	ERE2803200018	ESQ. AVE. FOMENTO INDUSTRIAL 	300	PARQUE INDUSTRIAL DEL NORTE	334410	Equipos y articulos electronicos, electricos y domesticos	Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos	563565.3275	2881100.5774
PRODUCCION DE SAL POR EVAPORACION DE AGUA DE MAR Y PRODUCCION DE SAL DE MESA 	Atributo no considerado en este año	2021	Avenida BAJA CALIFORNIA	5I	23940	Colonia GUERRERO NEGRO CENTRO	Minería de sal	Atributo no considerado en este año	Atributo no considerado en este año	EXPORTADORA DE SAL, S.A. DE C.V.,	BAJA CALIFORNIA SUR	"27°57'39"""	Guerrero Negro	"114°3'17"""	Mulege	ESA0300200005	S/N 	 		212391	Quimica	Produccion de acidos, bases y sales inorganicas	789740.5284	3096373.1026
Procesadora de vegetales	Atributo no considerado en este año	2021	Calle RANCHO FRACCION LOS ORGANOS	1Y	38260	Colonia Industria Alimenticia	Congelación de frutas y verduras	Atributo no considerado en este año	Atributo no considerado en este año	EXPOR SAN ANTONIO S.A. DE C.V-,EXPOR SAN ANTONIO S.A. DE C.V.	GUANAJUATO	"20°31'26"""	Villagrán	"100°57'19"""	Villagran	ESA1Z1104411	S/N 	 		311411	Alimenticio y/o de consumo humano	Congelacion de productos alimenticios	296116.0396	2270683.7413
MANEJO DE RESIDUOS INDUSTRIALES	Atributo no considerado en este año	2021	Calle COBRE	LU	66023		Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos	Atributo no considerado en este año	Atributo no considerado en este año	ECO SERVICIOS PARA GAS, S.A. DE C.V.,ECOSERVICIOS PARA GAS	NUEVO LEON	"25°47'33"""	Parque Industrial Ciudad Mitras	"100°26'6"""	Garcia	ESGBB1901811	9200	 	CIUDAD INDUSTRIAL MITRAS	562111	Tratamiento de residuos peligrosos	Tratamiento fisico de residuos peligrosos	356110.0473	2853514.5246
