nra,estado,municipio
MMMBD1904611,Nuevo León,San Nicolás de los Garza
MMMKE0400311,Campeche,Carmen
MMMSP2602211,Sonora,Cucurpe
MMO110503411,Coahuila de Zaragoza,Sierra Mojada
MMO111000511,Durango,Durango
MMO1L0502012,Coahuila de Zaragoza,Múzquiz
MMO7T1502511,México,Chalco
MMOEE1000511,Durango,Durango
MMOR40502611,Coahuila de Zaragoza,Progreso
MMORP0502011,Coahuila de Zaragoza,Múzquiz
MMORP0502031,Coahuila de Zaragoza,Múzquiz
MMORP0503231,Coahuila de Zaragoza,San Juan de Sabinas
MMOZU0100111,Aguascalientes,Aguascalientes
MMP0200200297,Baja California,Mexicali
MMP0502700021,Coahuila de Zaragoza,Ramos Arizpe
MMP0503500044,Coahuila de Zaragoza,Torreón
MMP0503500055,Coahuila de Zaragoza,Torreón
MMP0503500056,Coahuila de Zaragoza,Torreón
MMP1001300002,Durango,Mapimí
MMP2402800864,San Luis Potosí,San Luis Potosí
MMP7L0503511,Coahuila de Zaragoza,Torreón
MMP7L0503512,Coahuila de Zaragoza,Torreón
MMP7L1001311,Durango,Mapimí
MMP7L2402811,San Luis Potosí,San Luis Potosí
MMP7M0503511,Coahuila de Zaragoza,Torreón
MMP8I1510611,México,Toluca
MMP9I1510611,México,Toluca
MMP9M0900211,Ciudad de México,Azcapotzalco
MMP9M1409811,Jalisco,San Pedro Tlaquepaque
MMPMA0803211,Chihuahua,Hidalgo del Parral
MMR0901700082,Ciudad de México,Venustiano Carranza
MMR141003711,Durango,Topia
MMRSP1101511,Guanajuato,Guanajuato
MMS9M1509511,México,Tepotzotlán
MMSQF0502711,Coahuila de Zaragoza,Ramos Arizpe
MMT7Q1306911,Hidalgo,Tizayuca
MMTSP1410211,Jalisco,Tonaya
MMU7X1000711,Durango,Gómez Palacio
MMUMK0502011,Coahuila de Zaragoza,Múzquiz
MNEMK2200411,Querétaro,Cadereyta de Montes
MNESR2601711,Sonora,Caborca
MNESR2603011,Sonora,Caborca
MNIKE2201411,Querétaro,Querétaro
MNM1503300296,México,Ecatepec de Morelos
MNMMK1308411,Hidalgo,Zimapán
MNO110503411,Coahuila de Zaragoza,Sierra Mojada
MNO110503414,Coahuila de Zaragoza,Sierra Mojada
MNO110503421,Coahuila de Zaragoza,Sierra Mojada
MNO110503422,Coahuila de Zaragoza,Sierra Mojada
MNO110503423,Coahuila de Zaragoza,Sierra Mojada
MNO111000511,Durango,Durango
MNO1L0502011,Coahuila de Zaragoza,San Juan de Sabinas
MNO1L0502012,Coahuila de Zaragoza,Múzquiz
MNO1L0502013,Coahuila de Zaragoza,Múzquiz
MNO1L0502014,Coahuila de Zaragoza,Múzquiz
MNO1L0502211,Coahuila de Zaragoza,Nava
MNO1L0502212,Coahuila de Zaragoza,Nava
MNO1L0502213,Coahuila de Zaragoza,Nava
MNO1L0502214,Coahuila de Zaragoza,Nava
MNO1L0502511,Coahuila de Zaragoza,Piedras Negras
MNO210502211,Coahuila de Zaragoza,Nava
MNO2603000241,Sonora,Hermosillo
MNO2A1904611,Nuevo León,San Nicolás de los Garza
MNO3L0502011,Coahuila de Zaragoza,Múzquiz
MNOEA0801111,Chihuahua,Camargo
MNOR40502611,Coahuila de Zaragoza,Progreso
MNOSP0502211,Coahuila de Zaragoza,Nava
MNOSP0801111,Chihuahua,Camargo
MNOSP2603011,Sonora,Santa Ana
MNU141207511,Guerrero,Eduardo Neri
MNY1L2603011,Sonora,Hermosillo
MOA561505111,México,Lerma
MOAEA1505111,México,Lerma
MOB521505711,México,Naucalpan de Juárez
MOFK90400311,Campeche,Carmen
MOFK90400312,Campeche,Campeche
MOFK90400312,Campeche,Carmen
MOFK90400313,Campeche,Carmen
MOFK90400314,Campeche,Campeche
MOFK90400314,Campeche,Carmen
MOFK90400315,Campeche,Carmen
MOFMG0400313,Campeche,Carmen
MOGLJ1100411,Guanajuato,Apaseo el Alto
MOL1904100094,Nuevo León,Pesquería
MOLMC1407011,Jalisco,El Salto
MOLMK2602311,Sonora,Cumpas
MOM1300800027,Hidalgo,Apan
MOM8L1510611,México,Toluca
MOMK91904811,Nuevo León,Santa Catarina
MON122605211,Sonora,Sahuaripa
MON2605200002,Sonora,Sahuaripa
MON9M0503511,Coahuila de Zaragoza,Torreón
MOR2602200001,Sonora,Cucurpe
MOR2P2201411,Querétaro,Querétaro
MOR8I0100111,Aguascalientes,Aguascalientes
MORTN0710812,Chiapas,Villaflores
MOT7T2902511,Tlaxcala,San Pablo del Monte
MOT7T2902521,Tlaxcala,San Pablo del Monte
MOXLJ2902511,Tlaxcala,San Pablo del Monte
MPA122501311,Sinaloa,Mocorito
MPA1502400047,México,Cuautitlán
MPA1503600009,México,Hueypoxtla
MPA7T0900511,Ciudad de México,Gustavo A. Madero
MPAAM2603011,Sonora,Santa Cruz
MPABU1512111,México,Cuautitlán Izcalli
MPAEA0900511,Ciudad de México,Gustavo A. Madero
MPAND1512111,México,Cuautitlán
MPAND1512111,México,Cuautitlán Izcalli
MPB122200511,Querétaro,Colón
MPB561509211,México,Teotihuacán
MPBRP2201411,Querétaro,Querétaro
MPDMA1900911,Nuevo León,Cadereyta Jiménez
MPDMA1900921,Nuevo León,Cadereyta Jiménez
MPE122601711,Sonora,Caborca
MPE210000001,Puebla,Tehuacán
MPE2601700006,Sonora,Caborca
MPE361409711,Jalisco,Tlajomulco de Zúñiga
MPE362115611,Puebla,Tehuacán
MPE520900711,Ciudad de México,Iztapalapa
MPEBF1502411,México,Cuautitlán
MPEMK3202611,Zacatecas,Mazapil
MPGLJ1412012,Jalisco,Zapopan
MPGND1412011,Jalisco,Zapopan
MPH6D1510911,México,Tultitlán
MPI7X0803711,Chihuahua,Juárez
MPI8A2111411,Puebla,Puebla
MPIMJ1407611,Jalisco,San Martín de Bolaños
MPISR2602111,Sonora,Hermosillo
MPL1B0501311,Coahuila de Zaragoza,Hidalgo
MPL8A0200211,Baja California,Mexicali
MPM0501300002,Coahuila de Zaragoza,Hidalgo
MPM1903200005,Nuevo León,Lampazos de Naranjo
MPM1904500011,Nuevo León,Salinas Victoria
MPM1I1900611,Nuevo León,Apodaca
MPM1L2100811,Puebla,Ahuazotepec
MPM581904611,Nuevo León,San Nicolás de los Garza
MPM9L1509511,México,Tepotzotlán
MPM9M0502711,Coahuila de Zaragoza,Ramos Arizpe
MPM9M1505711,México,Naucalpan de Juárez
MPMMB2800311,Tamaulipas,Altamira
MPMMK1103211,Guanajuato,San José Iturbide
MPMMK3008921,Veracruz de Ignacio de la Llave,Jáltipan
MPMND0900611,Ciudad de México,Iztacalco
MPO5P2108511,Puebla,Izúcar de Matamoros
MPP9M2201411,Querétaro,Querétaro
MPR0806100001,Chihuahua,Satevó
MPR7X1503311,México,Ecatepec de Morelos
MPRLJ1510411,México,Tlalnepantla de Baz
MPS1902100290,Nuevo León,General Escobedo
MPZ141511711,México,Zacualpan
MQC5I1502411,México,Cuautitlán Izcalli
MQIRE0500411,Coahuila de Zaragoza,Arteaga
MQIRE0503011,Coahuila de Zaragoza,Arteaga
MRA0100200001,Aguascalientes,Asientos
MRA0200200005,Baja California,Mexicali
MRA123203611,Zacatecas,Ojocaliente
MRA143203511,Zacatecas,Noria de Ángeles
MRAAE0805111,Chihuahua,Ocampo
MRAR30100211,Aguascalientes,Asientos
MRC8L2201111,Querétaro,El Marqués
MRE5Q1505811,México,Nezahualcóyotl
MRE5U1902611,Nuevo León,Guadalupe
MRE8T2803211,Tamaulipas,Reynosa
MRE8T2803221,Tamaulipas,Reynosa
MRE912803211,Tamaulipas,Reynosa
MRM6D2803211,Tamaulipas,Reynosa
MRMTC0200211,Baja California,Mexicali
MRO1002800004,Durango,San Juan del Río
MRO121002811,Durango,San Juan del Río
MRO1L1000411,Durango,Cuencamé
MRO2J1409811,Jalisco,Tlajomulco de Zúñiga
MRR1L2603011,Sonora,Hermosillo
MRV5Q1510411,México,Tlalnepantla de Baz
MRV5Q2800312,Tamaulipas,Altamira
MRV5Q2800313,Tamaulipas,Altamira
MRV5Q2904211,Tlaxcala,Xicohtzinco
MSA0900600226,Ciudad de México,Iztacalco
MSA121002611,Durango,San Dimas
MSA143204211,Zacatecas,Sombrerete
MSA9M0503012,Coahuila de Zaragoza,Saltillo
MSASP3201011,Zacatecas,Fresnillo
MSATG2201411,Querétaro,Querétaro
MSC0502700068,Coahuila de Zaragoza,Ramos Arizpe
MSC912402811,San Luis Potosí,San Luis Potosí
MSC9M0502711,Coahuila de Zaragoza,Ramos Arizpe
MSCMJ1001121,Durango,Indé
MSCRP2402811,San Luis Potosí,San Luis Potosí
MSD2402800813,San Luis Potosí,San Luis Potosí
MSD5T0900311,Ciudad de México,Coyoacán
MSD7T0200211,Baja California,Mexicali
MSF140805911,Chihuahua,San Francisco del Oro
MSF9M1904811,Nuevo León,Santa Catarina
MSF9M1904812,Nuevo León,Santa Catarina
MSFMA1904811,Nuevo León,Santa Catarina
MSI6D0900211,Ciudad de México,Azcapotzalco
MSI6E1406611,Jalisco,Poncitlán
MSI6E1512111,México,Cuautitlán Izcalli
MSIMB1505111,México,Lerma
MSIMR0803711,Chihuahua,Juárez
MSJ0802900032,Chihuahua,Guadalupe y Calvo
MSJ0900300006,Ciudad de México,Coyoacán
MSL7F1605211,Michoacán de Ocampo,Lázaro Cárdenas
MSM0100100257,Aguascalientes,Aguascalientes
MSM0801900044,Chihuahua,Chihuahua
MSM1000500168,Durango,Durango
MSM120804711,Chihuahua,Moris
MSM1505100153,México,Lerma
MSM1611200008,Michoacán de Ocampo,Zitácuaro
MSM1I1900611,Nuevo León,Apodaca
MSM2802702757,Tamaulipas,Nuevo Laredo
MSM4T1000511,Durango,Durango
MSM7L2802211,Tamaulipas,Matamoros
MSO1501300162,México,Atizapán de Zaragoza
MSO2113600004,Puebla,San Miguel Xoxtla
MSO2201101358,Querétaro,El Marqués
MSO561503311,México,Ecatepec de Morelos
MSO571501211,México,Atizapán de Zaragoza
MSO5W1510611,México,Tenango del Valle
MSRR42600411,Sonora,Altar
MST0500200027,Coahuila de Zaragoza,Acuña
MSU0600200649,Colima,Colima
MSU0901200373,Ciudad de México,Tlalpan
MSUHM0901211,Ciudad de México,Tlalpan
MSX122400911,San Luis Potosí,Cerro de San Pedro
MSX122402811,San Luis Potosí,Cerro de San Pedro
MT&2201101237,Querétaro,El Marqués
MTA0500400023,Coahuila de Zaragoza,Arteaga
MTA143202611,Zacatecas,Mazapil
MTC2405000687,San Luis Potosí,Villa de Reyes
MTC2802702765,Tamaulipas,Nuevo Laredo
MTC9B2802711,Tamaulipas,Nuevo Laredo
MTE7Y0803711,Chihuahua,Juárez
MTEEA0803711,Chihuahua,Juárez
MTEEA1400911,Jalisco,El Arenal
MTEKE0900211,Ciudad de México,Azcapotzalco
MTEKE0900211,Ciudad de México,Gustavo A. Madero
MTEKE2700411,Tabasco,Centro
MTEKE2900511,Tlaxcala,Apizaco
MTEKE3002811,Veracruz de Ignacio de la Llave,Veracruz
MTEKE3003821,Veracruz de Ignacio de la Llave,Coatepec
MTEKE3013821,Veracruz de Ignacio de la Llave,Río Blanco
MTEKE3019311,Veracruz de Ignacio de la Llave,Veracruz
MTGND1902611,Nuevo León,Guadalupe
MTI141511611,México,Zacazonapan
MTI1511600001,México,Zacazonapan
MTI1L1306911,Hidalgo,Tizayuca
MTI5I1511111,México,Villa de Allende
MTIA60200411,Baja California,Tijuana
MTIEA1511611,México,Zacazonapan
MTK1I2602511,Sonora,Empalme
MTK2602500008,Sonora,Empalme
MTK2602900029,Sonora,Guaymas
MTK2602900034,Sonora,Guaymas
MTK3Y2602511,Sonora,Empalme
MTK422602511,Sonora,Empalme
MTK8A2602511,Sonora,Empalme
MTK8L2602911,Sonora,Guaymas
MTK8L2602921,Sonora,Guaymas
MTK912602511,Sonora,Empalme
MTK912602512,Sonora,Empalme
MTK912602516,Sonora,Empalme
MTK912602519,Sonora,Empalme
MTK91260251A,Sonora,Empalme
MTK91260251B,Sonora,Empalme
MTK912602532,Sonora,Empalme
MTK912602533,Sonora,Empalme
MTK912602536,Sonora,Empalme
MTK9M2602511,Sonora,Empalme
MTK9M2602513,Sonora,Empalme
MTK9M2602514,Sonora,Empalme
MTK9M2602515,Sonora,Empalme
MTK9M2602516,Sonora,Guaymas
MTKBB2602533,Sonora,Empalme
MTKRP26025K1,Sonora,Empalme
MTM7X0803711,Chihuahua,Juárez
MTM7X0803712,Chihuahua,Juárez
MTMND0803711,Chihuahua,Juárez
MTMQF0502711,Coahuila de Zaragoza,Ramos Arizpe
MTO2402800391,San Luis Potosí,San Luis Potosí
MTO521505711,México,Naucalpan de Juárez
MTP2402800357,San Luis Potosí,Villa de Reyes
MTRBD2803211,Tamaulipas,Reynosa
MTT1510600622,México,Toluca
MTT2903400004,Tlaxcala,Tlaxco
MTT2903400005,Tlaxcala,Tlaxco
MTU0900500318,Ciudad de México,Gustavo A. Madero
MTU7X0900511,Ciudad de México,Gustavo A. Madero
MUD8A1505811,México,Nezahualcóyotl
MUD9K1510411,México,Tlalnepantla de Baz
MUL4T1000511,Durango,Durango
MUL690901111,Ciudad de México,Tláhuac
MUL6M1901211,Nuevo León,Ciénega de Flores
MULRP0901111,Ciudad de México,Tláhuac
MUM8A1502411,México,Cuautitlán
MUMRP1502411,México,Cuautitlán
MUR8A1505711,México,Naucalpan de Juárez
MUS8L1900611,Nuevo León,Apodaca
MUTMA1901211,Nuevo León,Ciénega de Flores
MVA1I1900611,Nuevo León,Apodaca
MVAMK1000711,Durango,Gómez Palacio
MVE0900702497,Ciudad de México,Iztapalapa
MVE7U3004411,Veracruz de Ignacio de la Llave,Córdoba
MVELJ3004411,Veracruz de Ignacio de la Llave,Córdoba
MVI2402800120,San Luis Potosí,San Luis Potosí
MVI6T0503011,Coahuila de Zaragoza,Saltillo
MVI6T0801911,Chihuahua,Chihuahua
MVI6T1103211,Guanajuato,San José Iturbide
MVI6T1103212,Guanajuato,San José Iturbide
MVI6T2402811,San Luis Potosí,San Luis Potosí
MVM711701131,Morelos,Jiutepec
MWIMJ1000411,Durango,Cuencamé
MWM7T1503311,México,Ecatepec de Morelos
MWM7T1503321,México,Ecatepec de Morelos
MXIBB2903411,Tlaxcala,Tlaxco
MYA461306311,Hidalgo,Tepeji del Río de Ocampo
MYLEE0900511,Ciudad de México,Gustavo A. Madero
MYPND0100111,Aguascalientes,Aguascalientes
MZALJ0100111,Aguascalientes,Aguascalientes
NA09M2201411,Querétaro,Querétaro
NAB1510600521,México,Toluca
NAC7N1104411,Guanajuato,Villagrán
NAH2T1904611,Nuevo León,San Nicolás de los Garza
NAI2603000268,Sonora,Hermosillo
NAINU2603011,Sonora,Hermosillo
NAL1103200020,Guanajuato,San José Iturbide
NAL2402800236,San Luis Potosí,San Luis Potosí
NALMB1510411,México,Tlalnepantla de Baz
NALQA1904811,Nuevo León,Santa Catarina
NALQB0503011,Coahuila de Zaragoza,Saltillo
NALQB1102011,Guanajuato,León
NALQB1403911,Jalisco,Guadalajara
NALQB1510411,México,Tlalnepantla de Baz
NALQB2201112,Querétaro,Pedro Escobedo
NALQB2500611,Sinaloa,Culiacán
NALRP1903911,Nuevo León,Monterrey
NAM5E0803712,Chihuahua,Juárez
NAM9M0501011,Coahuila de Zaragoza,Frontera
NAM9M1902611,Nuevo León,Guadalupe
NAM9M2402811,San Luis Potosí,San Luis Potosí
NAMAW0803711,Chihuahua,Juárez
NAMKE0400311,Campeche,Carmen
NAMKE0400312,Campeche,Carmen
NAMKE0400313,Campeche,Carmen
NAMKE0400314,Campeche,Carmen
NAMKE0400315,Campeche,Carmen
NAN0600700332,Colima,Manzanillo
NAN2500600913,Sinaloa,Culiacán
NAN5P2500611,Sinaloa,Culiacán
NAO9M2201411,Querétaro,Querétaro
NAP520803711,Chihuahua,Juárez
NAP5U1904811,Nuevo León,Santa Catarina
NAP7X0803711,Chihuahua,Juárez
NAP9K1510911,México,Tultitlán
NAP9M0803711,Chihuahua,Juárez
NAPEA1904811,Nuevo León,Santa Catarina
NAR2802702717,Tamaulipas,Nuevo Laredo
NARK90400311,Campeche,Carmen
NATMI2111412,Puebla,Puebla
NAU1901800068,Nuevo León,García
NBC1103700016,Guanajuato,Silao de la Victoria
NBJK90400311,Campeche,Carmen
NBO2111400432,Puebla,Puebla
NBO8A2111411,Puebla,Puebla
NBT2Z0400311,Campeche,Carmen
NCA5K0400311,Campeche,Carmen
NCE1403900354,Jalisco,Guadalajara
NCE1510400283,México,Tlalnepantla de Baz
NCE7N0900211,Ciudad de México,Azcapotzalco
NCE912201611,Querétaro,San Juan del Río
NCE912201612,Querétaro,San Juan del Río
NCEEA0900211,Ciudad de México,Azcapotzalco
NCEQV1306911,Hidalgo,Tizayuca
NCI9M2201411,Querétaro,Querétaro
NCM1103700010,Guanajuato,Silao de la Victoria
NCM9M1901211,Nuevo León,Ciénega de Flores
NCO2W1000711,Durango,Gómez Palacio
NCO522604311,Sonora,Nogales
NCO7N0900211,Ciudad de México,Azcapotzalco
NCO7N0900221,Ciudad de México,Azcapotzalco
NCO7N1104411,Guanajuato,Villagrán
NCO7N1510611,México,Toluca
NCO7P2402811,San Luis Potosí,San Luis Potosí
NCOEA1510611,México,Toluca
NCS0400300017,Campeche,Carmen
NCS0400300018,Campeche,Carmen
NCS0400300019,Campeche,Carmen
NCS0400300020,Campeche,Carmen
NCS0400300021,Campeche,Carmen
NCS0400300022,Campeche,Carmen
NCS0400300023,Campeche,Carmen
NCS0400300062,Campeche,Carmen
NCS100400311,Campeche,Carmen
NCS100400311,Veracruz de Ignacio de la Llave,Tuxpan
NCSMG3018911,Campeche,Carmen
NCT9M0803711,Chihuahua,Juárez
NDCKE0400311,Campeche,Carmen
NELLJ0900511,Ciudad de México,Gustavo A. Madero
NELLY0200411,Baja California,Tijuana
NEM1901800020,Nuevo León,García
NEM1901800152,Nuevo León,García
NEM1901800155,Nuevo León,García
NEM9M0501011,Coahuila de Zaragoza,Frontera
NEM9M0502711,Coahuila de Zaragoza,Ramos Arizpe
NEM9M1901811,Nuevo León,García
NEN0200500039,Baja California,Playas de Rosarito
NEO5T0900211,Ciudad de México,Azcapotzalco
NEO5T1503311,México,Ecatepec de Morelos
NEULT1505111,México,Lerma
NEULX2800311,Tamaulipas,Altamira
NFA5T0900311,Ciudad de México,Coyoacán
NFN621510911,México,Tultitlán
NFN6Z1510911,México,Tultitlán
NFO1P0803711,Chihuahua,Juárez
NGM910900211,Ciudad de México,Azcapotzalco
NHB0300800299,Baja California Sur,Los Cabos
NHB2300500613,Quintana Roo,Benito Juárez
NHB2300500614,Quintana Roo,Benito Juárez
NHBAY1802011,Nayarit,Bahía de Banderas
NHBUB0300811,Baja California Sur,Los Cabos
NHE7X1904611,Nuevo León,San Nicolás de los Garza
NHE8L1403911,Jalisco,Guadalajara
NHI3I2804121,Tamaulipas,Victoria
NHN6D0900211,Ciudad de México,Azcapotzalco
NHU5R2800311,Tamaulipas,Altamira
NIC8A1510411,México,Tlalnepantla de Baz
NIG1R2500611,Sinaloa,Culiacán
NIM6E2604311,Sonora,Nogales
NIN0200400417,Baja California,Tijuana
NIN4E0400311,Campeche,Carmen
NIN5T0900311,Ciudad de México,Coyoacán
NIN6K0200311,Baja California,Tecate
NIT5N3004811,Veracruz de Ignacio de la Llave,Cosoleacaque
NIT7T3012311,Veracruz de Ignacio de la Llave,Pánuco
NJHKE0400311,Campeche,Carmen
NJSKE0400311,Campeche,Carmen
NKG1412000225,Jalisco,Zapopan
NKG1F1412011,Jalisco,Zapopan
NLA1412000608,Jalisco,Zapopan
NLA1412001209,Jalisco,Zapopan
NLI5T0900711,Ciudad de México,Iztapalapa
NLI5T0901411,Ciudad de México,Benito Juárez
NLIRP0901411,Ciudad de México,Benito Juárez
NLJ0400300028,Campeche,Carmen
NLJ0400300029,Campeche,Carmen
NLJ0400300030,Campeche,Carmen
NLJK90400311,Campeche,Carmen
NLUTM0900711,Ciudad de México,Iztapalapa
NM16E1904811,Nuevo León,Apodaca
NMA0803701074,Chihuahua,Juárez
NMA910803711,Chihuahua,Juárez
NMA9M2201111,Querétaro,El Marqués
NMC360803711,Chihuahua,Juárez
NME0100100048,Aguascalientes,Aguascalientes
NME0502700233,Coahuila de Zaragoza,Ramos Arizpe
NME1103200030,Guanajuato,San José Iturbide
NME1406300025,Jalisco,Ocotlán
NME1505100100,México,Lerma
NME1S0702711,Chiapas,Chiapa de Corzo
NME1S1405311,Jalisco,Lagos de Moreno
NME1S2201411,Querétaro,Querétaro
NME1S3003812,Veracruz de Ignacio de la Llave,Coatepec
NME1T1405311,Jalisco,Lagos de Moreno
NME1Z2201411,Querétaro,Querétaro
NME2I1510611,México,Toluca
NME3007700003,Veracruz de Ignacio de la Llave,Isla
NME3019300478,Veracruz de Ignacio de la Llave,Veracruz
NME5I1403911,Jalisco,Guadalajara
NME5N0501811,Coahuila de Zaragoza,Monclova
NME5S1901911,Nuevo León,San Pedro Garza García
NME7T1505111,México,Lerma
NME8J0502711,Coahuila de Zaragoza,Ramos Arizpe
NME910200411,Baja California,Tijuana
NME912803211,Tamaulipas,Reynosa
NME912803212,Tamaulipas,Reynosa
NME961701111,Morelos,Jiutepec
NME9G0100111,Aguascalientes,Aguascalientes
NME9G1701111,Morelos,Jiutepec
NME9K1510911,México,Tultitlán
NMEAE2601311,Sonora,Banámichi
NMEAE2601311,Sonora,Hermosillo
NMEEA1403911,Jalisco,Guadalajara
NMEEA1406311,Jalisco,Ocotlán
NMEMB1505111,México,Lerma
NMEML1406311,Jalisco,Ocotlán
NMEML2903311,Tlaxcala,Tlaxcala
NMEND0901211,Ciudad de México,Tlalpan
NMH1306900014,Hidalgo,Tizayuca
NMH5N1306911,Hidalgo,Tizayuca
NMI5I1306911,Hidalgo,Tizayuca
NMI5N1306911,Hidalgo,Tizayuca
NMI6E1900611,Nuevo León,Santa Catarina
NMLRP0400311,Campeche,Carmen
NMM2402800224,San Luis Potosí,San Luis Potosí
NMM912803211,Tamaulipas,Reynosa
NMM9M2201411,Querétaro,Querétaro
NMO6E1904811,Nuevo León,Santa Catarina
NMP0500400290,Coahuila de Zaragoza,Arteaga
NMSRP0400311,Campeche,Carmen
NO ESTA SINA,Zacatecas,Calera
NOCK90400311,Campeche,Carmen
NOMRP0400311,Campeche,Carmen
NOR1902600542,Nuevo León,Guadalupe
NOV2903900002,Tlaxcala,Xaloztoc
NOV2903900004,Tlaxcala,Xaloztoc
NOV9M1901011,Nuevo León,El Carmen
NOVRP1307711,Hidalgo,Tulancingo de Bravo
NPA6E2201111,Querétaro,El Marqués
NPB1C0200411,Baja California,Tijuana
NPG0900200109,Ciudad de México,Azcapotzalco
NPG2201101242,Querétaro,El Marqués
NPI0400300036,Campeche,Carmen
NPM0400300176,Campeche,Carmen
NPM0400300177,Campeche,Carmen
NPM0400300551,Campeche,Carmen
NPM0400300580,Campeche,Carmen
NPM6E1901811,Nuevo León,García
NPM9M2201111,Querétaro,El Marqués
NPMKE0400311,Campeche,Carmen
NPS9Q1900612,Nuevo León,Apodaca
NPSBD2802711,Tamaulipas,Nuevo Laredo
NQU2201600314,Querétaro,San Juan del Río
NRDRP0400311,Campeche,Carmen
NREND2803211,Tamaulipas,Reynosa
NRMA50200211,Baja California,Mexicali
NSA1503300714,México,Ecatepec de Morelos
NSA6D0503011,Coahuila de Zaragoza,Saltillo
NSA9M0502711,Coahuila de Zaragoza,Ramos Arizpe
NSC5X1510611,México,Toluca
NSC5X1903911,Nuevo León,Monterrey
NSC5X1903921,Nuevo León,Monterrey
NSDHM0901511,Ciudad de México,Cuauhtémoc
NSE0803700435,Chihuahua,Juárez
NSM1101700076,Guanajuato,Irapuato
NSM1103700197,Guanajuato,Silao de la Victoria
NSM1903901335,Nuevo León,Monterrey
NSM251403911,Jalisco,Guadalajara
NSM911902611,Nuevo León,Guadalupe
NSM9M2605811,Sonora,Santa Ana
NSM9U0200211,Baja California,Mexicali
NTC7X0502711,Coahuila de Zaragoza,Ramos Arizpe
NUC1Z2201411,Querétaro,Querétaro
NUC2201400476,Querétaro,Querétaro
NUL912802711,Tamaulipas,Nuevo Laredo
NUT1W1409911,Jalisco,Tolimán
NUT6E1504211,México,Ixtlahuaca
NVM910200411,Baja California,Tijuana
NWFAI2600211,Sonora,Agua Prieta
NWM1512102232,México,Cuautitlán Izcalli
NWM1F2700411,Tabasco,Centro
NWM1F2700412,Tabasco,Centro
NWMB61511811,México,Zinacantepec
NWMB61512111,México,Cuautitlán
NWMBB0803715,Chihuahua,Juárez
NWMTZ0503513,Coahuila de Zaragoza,Torreón
NWMTZ0601011,Colima,Villa de Álvarez
NWMTZ0900311,Ciudad de México,Coyoacán
NWMTZ1001211,Durango,Lerdo
NWMTZ1100311,Guanajuato,San Miguel de Allende
NWMTZ1100714,Guanajuato,Celaya
NWMTZ1100715,Guanajuato,Celaya
NWMTZ1101111,Guanajuato,Cortazar
NWMTZ1101713,Guanajuato,Irapuato
NWMTZ1102012,Guanajuato,León
NWMTZ1102019,Guanajuato,León
NWMTZ110201A,Guanajuato,León
NWMTZ1103711,Guanajuato,Silao de la Victoria
NWMTZ1409711,Jalisco,Tlajomulco de Zúñiga
NWMTZ1409813,Jalisco,San Pedro Tlaquepaque
NWMTZ1502016,México,Coacalco de Berriozábal
NWMTZ1503111,México,Chimalhuacán
NWMTZ1503313,México,Ecatepec de Morelos
NWMTZ1505411,México,Metepec
NWMTZ1510616,México,Toluca
NWMTZ1512111,México,Cuautitlán Izcalli
NWMTZ1512112,México,Cuautitlán Izcalli
NWMTZ1512113,México,Cuautitlán
NWMTZ1605311,Michoacán de Ocampo,Morelia
NWMTZ1605312,Michoacán de Ocampo,Morelia
NWMTZ1605314,Michoacán de Ocampo,Morelia
NWMTZ1610211,Michoacán de Ocampo,Uruapan
NWMTZ1610711,Michoacán de Ocampo,Zacapu
NWMTZ1611211,Michoacán de Ocampo,Zitácuaro
NWMTZ1700711,Morelos,Cuernavaca
NWMTZ1700717,Morelos,Cuernavaca
NWMTZ2201419,Querétaro,Querétaro
NWMTZ2300513,Quintana Roo,Benito Juárez
NWMTZ2402811,San Luis Potosí,San Luis Potosí
NWMTZ2403512,San Luis Potosí,Soledad de Graciano Sánchez
NWMZU1901211,Nuevo León,Ciénega de Flores
NWMZU2500611,Sinaloa,Culiacán
NYC5T1505711,México,Naucalpan de Juárez
NYC5T1505712,México,Naucalpan de Juárez
NYLMB1506211,México,Ocoyoacac
OAI0502700057,Coahuila de Zaragoza,Ramos Arizpe
OAI0502700218,Coahuila de Zaragoza,Ramos Arizpe
OAIL70702711,Chiapas,Chiapa de Corzo
OAL0502700064,Coahuila de Zaragoza,Ramos Arizpe
OAL2402800742,San Luis Potosí,San Luis Potosí
OAL7Q1409711,Jalisco,Tlajomulco de Zúñiga
