_id,additional_information,agent,anio_registro,cas,group,volume,year
65c51084da5b75bbd86e6fdb,,Coal tars (see Coal-tar distillation),2023,8007-45-2,,"35, Sup 7",1987
65c51084da5b75bbd86e6fdc,,Coal-tar distillation,2023,8007-45-2,1,"92, 100F",2012
65c51084da5b75bbd86e6fdd,,Acriflavinium chloride,2023,8018-07-3,3,"13, Sup 7",1987
65c51084da5b75bbd86e6fde,,Nitrovin,2023,804-36-4,3,"31, Sup 7",1987
65c51084da5b75bbd86e6fdf,,Saccharated iron oxide,2023,8047-67-4,3,"2, Sup 7",1987
65c51084da5b75bbd86e6fe0,,"Bitumens, extracts of steam-refined and air-refined; steam-refined, cracking-residue and air-refined bitumens (see Bitumens, occupational exposures)",2023,8052-42-4,,"35, Sup 7",1987
65c51084da5b75bbd86e6fe1,,"Bitumens, occupational exposure to straight-run bitumens and their emissions during road paving",2023,"8052-42-4, 64741-56-6",2B,103,2013
65c51084da5b75bbd86e6fe2,NB Overall evaluation downgraded to Group 3 with supporting evidence from other relevant data,Saccharin and its salts,2023,81-07-2,3,"Sup 7, 73",1999
65c51084da5b75bbd86e6fe3,,Musk xylene,2023,81-15-2,3,65,1996
65c51084da5b75bbd86e6fe4,,"1-Amino-2,4-dibromoanthraquinone",2023,81-49-2,2B,101,2013
65c51084da5b75bbd86e6fe5,,Rhodamine B,2023,81-88-9,3,"16, Sup 7",1987
65c51084da5b75bbd86e6fe6,,Trichlormethine (Trimustine hydrochloride),2023,817-09-4,2B,"Sup 7, 50",1990
65c51084da5b75bbd86e6fe7,,1-Amino-2-methylanthraquinone,2023,82-28-0,3,"27, Sup 7",1987
65c51084da5b75bbd86e6fe8,,Quintozene (Pentachloronitrobenzene),2023,82-68-8,3,"5, Sup 7",1987
65c51084da5b75bbd86e6fe9,,4-Methylimidazole,2023,822-36-6,2B,101,2013
65c51084da5b75bbd86e6fea,,Droloxifene,2023,82413-20-5,3,66,1996
65c51084da5b75bbd86e6feb,,Dimethoxane,2023,828-00-2,3,"15, Sup 7",1987
65c51084da5b75bbd86e6fec,,Acenaphthene,2023,83-32-9,3,92,2010
65c51084da5b75bbd86e6fed,,Diacetylaminoazotoluene,2023,83-63-6,3,"8, Sup 7",1987
65c51084da5b75bbd86e6fee,,Musk ambrette,2023,83-66-9,3,65,1996
65c51084da5b75bbd86e6fef,,Theobromine,2023,83-67-0,3,51,1991
65c51084da5b75bbd86e6ff0,,1-Methylphenanthrene,2023,832-69-9,3,"Sup 7, 92",2010
65c51084da5b75bbd86e6ff1,,Bromochloroacetonitrile,2023,83463-62-1,3,"52, 71",1999
65c51084da5b75bbd86e6ff2,,"4,4'-Methylene bis(2-methylaniline)",2023,838-88-0,2B,"4, Sup 7",1987
65c51084da5b75bbd86e6ff3,,Anthraquinone,2023,84-65-1,2B,101,2013
65c51084da5b75bbd86e6ff4,,Sudan I,2023,842-07-9,3,"8, Sup 7",1987
65c51084da5b75bbd86e6ff5,,Temazepam,2023,846-50-4,3,66,1996
65c51084da5b75bbd86e6ff6,,Phenanthrene,2023,85-01-8,3,"Sup 7, 92",2010
65c51084da5b75bbd86e6ff7,,Butyl benzyl phthalate,2023,85-68-7,3,"Sup 7, 73",1999
65c51084da5b75bbd86e6ff8,,Scarlet Red,2023,85-83-6,3,"8, Sup 7",1987
65c51084da5b75bbd86e6ff9,,Yellow AB,2023,85-84-7,3,"8, Sup 7",1987
65c51084da5b75bbd86e6ffa,,Sudan III,2023,85-86-9,3,"8, Sup 7",1987
65c51084da5b75bbd86e6ffb,,3-(N-Nitrosomethylamino)propionaldehyde,2023,85502-23-4,3,"Sup 7, 85",2004
65c51084da5b75bbd86e6ffc,,"Pyrido[3,4-c]psoralen",2023,85878-62-2,3,"40, Sup 7",1987
65c51084da5b75bbd86e6ffd,,"7-Methylpyrido[3,4-c]psoralen",2023,85878-63-3,3,"40, Sup 7",1987
65c51084da5b75bbd86e6ffe,,N-Nitrosodiphenylamine,2023,86-30-6,3,"27, Sup 7",1987
65c51084da5b75bbd86e6fff,,Hydralazine,2023,86-54-4,3,"24, Sup 7",1987
65c51084da5b75bbd86e7000,,1-Nitronaphthalene,2023,86-57-7,3,46,1989
65c51084da5b75bbd86e7001,,Fluorene,2023,86-73-7,3,"Sup 7, 92",2010
65c51084da5b75bbd86e7002,,Carbazole,2023,86-74-8,2B,"32, Sup 7, 71, 103",2013
65c51084da5b75bbd86e7003,,1-Naphthylthiourea (ANTU),2023,86-88-4,3,"30, Sup 7",1987
65c51084da5b75bbd86e7004,,Dimethyl hydrogen phosphite,2023,868-85-9,2B,"48, 71, 133",In prep.
65c51084da5b75bbd86e7005,,Cinnamyl anthranilate,2023,87-29-6,3,"Sup 7, 77",2000
65c51084da5b75bbd86e7006,,"2,6-Dimethylaniline (2,6-Xylidine)",2023,87-62-7,2B,57,1993
65c51084da5b75bbd86e7007,,Hexachlorobutadiene,2023,87-68-3,3,73,1999
65c51084da5b75bbd86e7008,,Pentachlorophenol (see also Polychlorophenols),2023,87-86-5,1,"53, 71, 117",2019
65c51084da5b75bbd86e7009,,Ptaquiloside,2023,87625-62-5,3,"40, Sup 7",1987
65c51084da5b75bbd86e700a,,"2,4,6-Trimethylaniline",2023,88-05-1,3,"27, Sup 7",1987
65c51084da5b75bbd86e700b,,"2,4,6-Trichlorophenol (see also Polychlorophenols)",2023,88-06-2,2B,117,2019
65c51084da5b75bbd86e700c,,N-Vinyl-2-pyrrolidone,2023,88-12-0,3,"19, Sup 7, 71",1999
65c51084da5b75bbd86e700d,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,2-Nitrotoluene,2023,88-72-2,2A,101,2013
65c51084da5b75bbd86e700e,,2-Chloronitrobenzene,2023,88-73-3,2B,"65, 123",2020 online
65c51084da5b75bbd86e700f,,"Chloronitrobenzenes (see 2-Chloronitrobenzene, 3-Chloronitrobenzene, 4-Chloronitrobenzene)",2023,"88-73-3, 121-73-3, 100-00-5",,,
65c51084da5b75bbd86e7010,,"1,4-Dichloro-2-nitrobenzene",2023,89-61-2,2B,"65, 123",2020 online
65c51084da5b75bbd86e7011,,Pulegone,2023,89-82-7,2B,108,2016
65c51084da5b75bbd86e7012,,3-Nitrofluoranthene,2023,892-21-7,3,"33, Sup 7",1987
65c51084da5b75bbd86e7013,,Toremifene,2023,89778-26-7,3,66,1996
65c51084da5b75bbd86e7014,,ortho-Anisidine (see also ortho-Anisidine hydrochloride),2023,90-04-0,2A,"Sup 7, 73, 127",2021 online
65c51084da5b75bbd86e7015,,ortho-Phenylphenol,2023,90-43-7,3,73,1999
65c51084da5b75bbd86e7016,,Penicillic acid,2023,90-65-3,3,"10, Sup 7",1987
65c51084da5b75bbd86e7017,,"Michler’s ketone [4,4´-Bis(dimethylamino)­benzophenone]",2023,90-94-8,2B,99,2010
65c51084da5b75bbd86e7018,,"Carrageenan, native",2023,9000-07-1,3,"31, Sup 7",1987
65c51084da5b75bbd86e7019,,Kava extract,2023,9000-38-8,2B,108,2016
65c51084da5b75bbd86e701a,,Polytetrafluoroethylene,2023,9002-84-0,3,"19, Sup 7",1987
65c51084da5b75bbd86e701b,,Polyvinyl chloride,2023,9002-86-2,3,"19, Sup 7",1987
65c51084da5b75bbd86e701c,,Polyethylene,2023,9002-88-4,3,"19, Sup 7",1987
65c51084da5b75bbd86e701d,,Polyvinyl alcohol,2023,9002-89-5,3,"19, Sup 7",1987
65c51084da5b75bbd86e701e,,Polyacrylic acid,2023,9003-01-4,3,"19, Sup 7",1987
65c51084da5b75bbd86e701f,,Polypropylene,2023,9003-07-0,3,"19, Sup 7",1987
65c51084da5b75bbd86e7020,,Polyvinyl acetate,2023,9003-20-7,3,"19, Sup 7",1987
65c51084da5b75bbd86e7021,,Vinyl chloride-vinyl acetate copolymers,2023,9003-22-9,3,"19, Sup 7",1987
65c51084da5b75bbd86e7022,,Polyvinyl pyrrolidone,2023,9003-39-8,3,"19, Sup 7, 71",1987
65c51084da5b75bbd86e7023,,Polystyrene,2023,9003-53-6,3,"19, Sup 7",1987
65c51084da5b75bbd86e7024,,Styrene-acrylonitrile copolymers,2023,9003-54-7,3,"19, Sup 7",1987
65c51084da5b75bbd86e7025,,Styrene-butadiene copolymers,2023,9003-55-8,3,"19, Sup 7",1987
65c51084da5b75bbd86e7026,,Iron-dextrin complex,2023,9004-51-7,3,"2, Sup 7",1987
65c51084da5b75bbd86e7027,,Iron-dextran complex,2023,9004-66-4,2B,"2, Sup 7",1987
65c51084da5b75bbd86e7028,,Ginkgo biloba extract,2023,90045-36-6,2B,108,2016
65c51084da5b75bbd86e7029,,Polyurethane foams,2023,9009-54-5,3,"19, Sup 7",1987
65c51084da5b75bbd86e702a,,Polychloroprene,2023,9010-98-4,3,"19, Sup 7",1987
65c51084da5b75bbd86e702b,,Vinylidene chloride-vinyl chloride copolymers,2023,9011-06-7,3,"19, Sup 7",1987
65c51084da5b75bbd86e702c,,Polymethyl methacrylate,2023,9011-14-7,3,"19, Sup 7",1987
65c51084da5b75bbd86e702d,,Polymethylene polyphenyl isocyanate,2023,9016-87-9,3,"19, Sup 7",1987
65c51084da5b75bbd86e702e,,"4,4',6-Trimethylangelicin plus ultraviolet A radiation",2023,90370-29-9,3,Sup 7,1987
65c51084da5b75bbd86e702f,,Naphthalene,2023,91-20-3,2B,82,2002
65c51084da5b75bbd86e7030,,Quinoline,2023,91-22-5,2B,121,2019
65c51084da5b75bbd86e7031,NB Originally evaluated as 2-Nitroanisole,ortho-Nitroanisole,2023,91-23-6,2A,"65, 127",2021 online
65c51084da5b75bbd86e7032,,2-Naphthylamine,2023,91-59-8,1,"4, Sup 7, 99, 100F",2012
65c51084da5b75bbd86e7033,,Coumarin,2023,91-64-5,3,"Sup 7, 77",2000
65c51084da5b75bbd86e7034,,"3,3'-Dimethoxybenzidine-4,4'-diisocyanate",2023,91-93-0,3,"39, Sup 7",1987
65c51084da5b75bbd86e7035,,"3,3'-Dichlorobenzidine",2023,91-94-1,2B,"29, Sup 7",1987
65c51084da5b75bbd86e7036,,Amaranth,2023,915-67-3,3,"8, Sup 7",1987
65c51084da5b75bbd86e7037,,4-Aminobiphenyl,2023,92-67-1,1,"1, Sup 7, 99, 100F",2012
65c51084da5b75bbd86e7038,,Benzidine,2023,92-87-5,1,"29, Sup 7, 99, 100F",2012
65c51084da5b75bbd86e7039,,4-Nitrobiphenyl,2023,92-93-3,3,"4, Sup 7",1987
65c51084da5b75bbd86e703a,,N-Nitrosodi-n-butylamine,2023,924-16-3,2B,"17, Sup 7",1987
65c51084da5b75bbd86e703b,,N-Methylolacrylamide,2023,924-42-5,2B,"60, 130",2022 online
65c51084da5b75bbd86e703c,,Methyleugenol,2023,93-15-2,2A,"101, 134",In prep.
65c51084da5b75bbd86e703d,,N-Nitrosopyrrolidine,2023,930-55-2,2B,"17, Sup 7",1987
65c51084da5b75bbd86e703e,,Benzoyl peroxide,2023,94-36-0,3,"36, Sup 7, 71",1999
65c51084da5b75bbd86e703f,,Dihydrosafrole,2023,94-58-6,2B,"10, Sup 7",1987
65c51084da5b75bbd86e7040,,Safrole,2023,94-59-7,2B,"10, Sup 7",1987
65c51084da5b75bbd86e7041,,"2,4-D (2,4-dichlorophenoxyacetic acid) (See also Chlorophenoxy herbicides)",2023,94-75-7,2B,113,2018
65c51084da5b75bbd86e7042,,Sulfallate,2023,95-06-7,2B,"30, Sup 7",1987
65c51084da5b75bbd86e7043,,ortho-Dichlorobenzene,2023,95-50-1,3,"Sup 7, 73",1999
65c51084da5b75bbd86e7044,,ortho-Toluidine,2023,95-53-4,1,"Sup 7, 77, 99, 100F",2012
65c51084da5b75bbd86e7045,,ortho-Phenylenediamine,2023,95-54-5,2B,123,2020 online
65c51084da5b75bbd86e7046,,"2,4-Xylidine",2023,95-68-1,3,"16, Sup 7",1987
65c51084da5b75bbd86e7047,,4-Chloro-ortho-toluidine,2023,95-69-2,2A,"77, 99",2010
65c51084da5b75bbd86e7048,,"2,5-Diaminotoluene",2023,95-70-5,3,"16, Sup 7",1987
65c51084da5b75bbd86e7049,,"2,5-Xylidine",2023,95-78-3,3,"16, Sup 7",1987
65c51084da5b75bbd86e704a,,5-Chloro-ortho-toluidine,2023,95-79-4,3,77,2010
65c51084da5b75bbd86e704b,,"2,4-Diaminotoluene",2023,95-80-7,2B,"16, Sup 7",1987
65c51084da5b75bbd86e704c,,4-Chloro-ortho-phenylenediamine,2023,95-83-0,2B,"27, Sup 7",1987
65c51084da5b75bbd86e704d,,2-Amino-4-chlorophenol,2023,95-85-2,2B,123,2020 online
65c51084da5b75bbd86e704e,NB Overall evaluation upgraded to Group 2A with supporting evidence from other relevant data,"Styrene-7,8-oxide",2023,96-09-3,2A,"Sup 7, 60, 121",2019
65c51084da5b75bbd86e704f,,"1,2-Dibromo-3-chloropropane",2023,96-12-8,2B,"20, Sup 7, 71",1999
65c51084da5b75bbd86e7050,,"2,3-Dibromopropan-1-ol",2023,96-13-9,2B,77,2000
65c51084da5b75bbd86e7051,,"1,2,3-Trichloropropane",2023,96-18-4,2A,63,1995
65c51084da5b75bbd86e7052,,"1,3-Dichloro-2-propanol",2023,96-23-1,2B,101,2013
65c51084da5b75bbd86e7053,,"3-Monochloro-1,2-propanediol",2023,96-24-2,2B,101,2013
65c51084da5b75bbd86e7054,,Methyl acrylate,2023,96-33-3,2B,"39, Sup 7, 71, 122",2019
65c51084da5b75bbd86e7055,NB Overall evaluation downgraded to Group 3 with supporting evidence from other relevant data,Ethylenethiourea,2023,96-45-7,3,"Sup 7, 79",2001
65c51084da5b75bbd86e7056,,gamma-Butyrolactone,2023,96-48-0,3,"11, Sup 7, 71",1999
65c51084da5b75bbd86e7057,,Eugenol,2023,97-53-0,3,"36, Sup 7",1987
65c51084da5b75bbd86e7058,,Isoeugenol,2023,97-54-1,2B,134,In prep.
65c51084da5b75bbd86e7059,,ortho-Aminoazotoluene,2023,97-56-3,2B,"8, Sup 7",1987
65c51084da5b75bbd86e705a,,Disulfiram,2023,97-77-8,3,"12, Sup 7",1987
65c51084da5b75bbd86e705b,,Butyl methacrylate,2023,97-88-1,2B,133,In prep.
65c51084da5b75bbd86e705c,,Furfuryl alcohol,2023,98-00-0,2B,119,2019
65c51084da5b75bbd86e705d,,Furfural,2023,98-01-1,3,63,1995
65c51084da5b75bbd86e705e,,4-Chlorobenzotrifluoride,2023,98-56-6,2B,125,2020 online
65c51084da5b75bbd86e705f,,Cumene,2023,98-82-8,2B,101,2013
65c51084da5b75bbd86e7060,,α-Methylstyrene,2023,98-83-9,2B,101,2013
65c51084da5b75bbd86e7061,,"alpha-Chlorinated toluenes (benzal chloride, benzotrichloride, benzyl chloride) and benzoyl chloride (combined exposures)",2023,"98-87-3, 98-07-7, 100-44-7, 98-88-4",2A,"29, Sup 7, 71",1999
65c51084da5b75bbd86e7062,,Nitrobenzene,2023,98-95-3,2B,65,1996
65c51084da5b75bbd86e7063,,Rhodamine 6G,2023,989-38-8,3,"16, Sup 7",1987
65c51084da5b75bbd86e7064,,Nitrotoluenes,2023,"99-08-1, 99-99-0",3,65,1996
65c51084da5b75bbd86e7065,,5-Nitro-ortho-toluidine,2023,99-55-8,3,48,1990
65c51084da5b75bbd86e7066,,"1,2-Diamino-4-nitrobenzene",2023,99-56-9,3,"16, Sup 7",1987
65c51084da5b75bbd86e7067,,2-Amino-4-nitrophenol,2023,99-57-0,3,57,1993
65c51084da5b75bbd86e7068,,5-Nitro-ortho-anisidine,2023,99-59-2,3,"27, Sup 7",1987
65c51084da5b75bbd86e7069,,"N-Methyl-N,4-dinitrosoaniline",2023,99-80-9,3,"1, Sup 7",1987
65c51084da5b75bbd86e706a,,"N,N-Dimethyl-p-toluidine",2023,99-97-8,2B,115,2018
65c51084da5b75bbd86e706b,,"Depleted uranium (see Radionuclides, alpha-particle-emitting, internally deposited)",2024,,,,
65c51084da5b75bbd86e706c,,Testosterone (see Androgenic (anabolic) steroids),2024,,,,
65c51084da5b75bbd86e706d,,Oxymetholone (see Androgenic (anabolic) steroids),2024,,,,
65c51084da5b75bbd86e706e,,Perfluorooctanesulfonic acid (PFOS),2024,1763-23-1,2B,135,In prep.
