"NRA"	"NOMBRE"	"SCIAN"	"DESCRIPCIÓN SCIAN"	"SECTOR"	"CLAVE
AMBIENTAL"	"SUBSECTOR"	"PRINCIPAL ACTIVIDAD PRODUCTIVA"	"PARQUE INDUSTRIAL"	"COORDENADA
UTM X"	"COORDENADA
UTM Y"	"LATITUD NORTE"	"LONGITUD 
OESTE"	"CALLE"	"NÚM. EXT"	"NÚM. INT"	"COLONIA"	"LOCALIDAD"	"ESTADO"	"MUNICIPIO"	"C.P."
"AEEBU0900711"	"ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,PLANTA 2"	"332810"	"Recubrimientos y terminados metálicos"	"Metalurgica (incluye la siderurgica)"	"QU"	"Anodizado de aluminio"	"FABRICACIÓN DE PERFILES DE ALUMINIO Y ACABADO"		"492422.9851"	"2139727.7787"	"19°21'5"""	"99°4'19"""	"Calle ESPANA"	"NO. 409 "	" "	"Colonia GRANJAS ESTRELLA"	"IZTAPALAPA"	"DISTRITO FEDERAL"	"Iztapalapa"	"09880"
"AEEBU0900712"	"ALUMINIO EXTRUIDO EXTRAL, S.A. DE C.V.,ALUMINIO EXTRAL"	"332810"	"Recubrimientos y terminados metálicos"	"Metalurgica (incluye la siderurgica)"	"7Q"	"Afinacion y laminacion de aluminio"	"FABRICACIÓN DE PERFILES DE ALUMINIO"		"495091.171"	"2139296.7393"	"19°20'51"""	"99°2'48"""	"Calle ESPAÑA"	"400 "	" "	"Colonia GRANJAS ESTRELLA Y/O SAN NICOLAS TOLENTINO"	"IZTAPALAPA"	"DISTRITO FEDERAL"	"Iztapalapa"	"09880"
"AEL1501300158"	"APPLETON ELECTRIC S.A DE C.V,APPLETON ELECTRIC"	"335930"	"Fabricación de enchufes, contactos, fusibles y otros accesorios para instalaciones eléctricas"	"Articulos y productos metalicos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble, manufacturación y empaque de partes eléctricas para la construcción "		"473240.8426"	"2164869.2515"	"19°34'42"""	"99°15'18"""	"Avenida Alfredo del Mazo"	"9 "	" "	"Colonia ZONA INDUSTRIAL 1 (PROF. CRISTOBAL HIGUERA)"	"CIUDAD LOPEZ MATEOS"	"MEXICO"	"Atizapan de Zaragoza"	"52968"
"AEMSP0805111"	"AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO"	"213119"	"Otros servicios relacionados con la minería"	"Metalurgica (incluye la siderurgica)"	"12"	"Mineria de oro"	"EXTRACIÓN Y BENEFICIO DE MINERAL"		"764476.6911"	"3130106.7467"	"28°16'13"""	"108°18'14"""	"Calle CONOCIDO"	"S/N "	" "	"Colonia OCAMPO"	"MELCHOR OCAMPO"	"CHIHUAHUA"	"Ocampo"	"33320"
"AEMSP0805112"	"AGNICO EAGLE MEXICO SA DE CV,AGNICO EAGLE MÉXICO, S.A. DE C.V."	"212221"	"Minería de oro"	"Metalurgica (incluye la siderurgica)"	"12"	"Mineria de oro"	"Extracción y beneficio de mineral"		"759861.256"	"3136956.7682"	"28°19'59"""	"108°20'57"""	"Calle DOMICILIO CONOCIDO"	"0 "	" "	"Colonia OCAMPO"	"MELCHOR OCAMPO"	"CHIHUAHUA"	"Ocampo"	"33320"
"AEM1507000029"	"AUTO ELÉCTRICOS DE MÉXICO, S.A.P.I. DE C.V., PLANTA LOS REYES"	"339999"	"Otras industrias manufactureras"	"Automotriz"	"9L"	"Produccion de partes para el sistema de frenos automotriz"	"Fabricación de forros (balatas) para frenos automotrices"		"503278.9219"	"2139976.0944"	"19°21'13"""	"98°58'7"""	"Carretera México - Texcoco Km. 19+500"	"- -"	"- -"	"Colonia Los Reyes Acaquilpan"	"LOS REYES ACAQUILPAN"	"MEXICO"	"La Paz"	"56400"
"AEM972803211"	"ALCOM ELECTRONICOS DE MEXICO S.A DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de componentes electrónicos para la industria automotriz"		"563418.724"	"2880467.9284"	"26°2'30"""	"98°21'57"""	"Calle AVE. INDUSTRIAL DEL NORTE"	"Lote 1 "	"Manzana 5 "	"Colonia PARQUE INDUSTRIAL DEL NORTE"	"REYNOSA"	"TAMAULIPAS"	"Reynosa"	"88730"
"AEN6A1900911"	"ASFALTOS ENERGEX, S. A.  DE C. V.,ASFALTOS ENERGEX, S.A. DE C.V."	"562111"	"Manejo de residuos peligrosos y servicios de remediación a zonas dañadas por materiales o residuos peligrosos"	"Otros"	"M1"	"Otros tratamientos a residuos peligrosos"	"Reciclado de aceite usado y solvente gastado"		"396895.6444"	"2831337.3404"	"25°35'45"""	"100°1'36"""	"Calle Libramiento Alfonso Martínez Domínguez"	"KM. 0.5 "	" "	"Colonia Cadereyta Jiménez Centro"	"CADEREYTA JIMENEZ"	"NUEVO LEON"	"Cadereyta Jimenez"	"67480"
"AEQME2802211"	"AGROQUIMICOS Y EQUIPOS S.A. DE C.V.,"	"325320"	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes"	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"Empresa formuladora y/o maquiladora de plaguicidas de uso agrícola "	"CIUDAD INDUSTRIAL"	"656452.2702"	"2858665.8853"	"25°50'16"""	"97°26'20"""	"Calle NORTE 5 S/N  AV. JOSE DE ESCANDON"	"SN "	" "		"HEROICA MATAMOROS"	"TAMAULIPAS"	"Matamoros"	"87499"
"AER1505100108"	"AEROBAL S.A. DE C.V.,"	"325610"	"Fabricación de jabones, limpiadores y dentífricos"	"Quimica"	"5W"	"Produccion de jabones y detergentes"	"Maquila de productos para el cuidado del hogar y cuidado personal "	"LERMA"	"444576.1777"	"2134482.9969"	"19°18'12"""	"99°31'39"""	"Avenida San Rafael"	"12 "	" "		"LERMA DE VILLADA"	"MEXICO"	"Lerma"	"52000"
"AESL70400311"	"AEROSERVICIOS ESPECIALIZADOS, S. A. DE C. V.,"	"481210"	"Transporte aéreo no regular"	"Otros"	"B0"	"Transporte de carga en general"	"TRANSPORTACION AEREA"		"626489.8532"	"2062196.754"	"18°38'49"""	"91°48'2"""	"Calle CARRETERA CARMEN-PUERTO REAL S/N"	"S/N "	" "	"Colonia FRANCISCO I. MADERO"	"CIUDAD DEL CARMEN"	"CAMPECHE"	"Carmen"	"24190"
"AET1605300706"	"ACEITES ESPECIALES TH SA DE CV,ACEITES ESPECIALES TH S.A. DE C.V."	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"Elaboración de aceites y grasas Y vegetales comestibles "		"275069.209"	"2182838.824"	"19°43'41"""	"101°8'46"""	"Calle AV EJE NORTE SUR"	"451 "	" "	"Colonia CIUDAD INDUSTRIAL"	"MORELIA"	"MICHOACAN"	"Morelia"	"58200"
"AFE2G0710611"	"CIA. AZUCARERA LA FE, S.A. DE C.V.,ZUCARMEX"	"311311"	"Elaboración de azúcar de caña"	"Alimenticio y/o de consumo humano"	"2G"	"Ingenios azucareros"	"FABRICACIÓN DE AZÚCAR ESTÁNDAR Y MIEL INCRISTALIZABLE"		"558656.1205"	"1799820.0477"	"16°16'42"""	"92°27'3"""	"Calle N/E"	"SIN NUMERO "	" "	"Colonia SAN FRANCISCO PUJILTIC"	"VENUSTIANO CARRANZA"	"CHIAPAS"	"Venustiano Carranza"	"30210"
"AFI7T0502711"	"CATERPILLAR RAMOS ARIZPE S. DE R.L. DE C.V.,"	"332999"	"Fabricación de otros productos metálicos"	"Metalurgica (incluye la siderurgica)"	"7T"	"Fundicion  y moldeo de piezas de hierro y acero"	"FUNDICION DE PIEZAS METALICAS FERROSAS"	"RAMOS ARIZPE"	"307884.3028"	"2828205.5648"	"25°33'31"""	"100°54'44"""	"Calle BLVD. INDUSTRIA DE LA TRANSFORMACION"	"3135 "	" "		"RAMOS ARIZPE"	"COAHUILA"	"Ramos Arizpe"	"25900"
"AFM1103200008"	"ALUMINICASTE FUNDICION DE MEXICO S DE RL DE CV,ALUMINICASTE FUNDICION DE MEXICO S. DE R.L. DE C.V."	"332999"	"Fabricación de otros productos metálicos"	"Metalurgica (incluye la siderurgica)"	"LJ"	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"Fundición de aluminio"	"Parque Opcion"	"348070.1881"	"2329524.809"	"21°3'37"""	"100°27'44"""	"Avenida MONTES URALES"	"88 "	" "		"SAN JOSE ITURBIDE"	"GUANAJUATO"	"San Jose Iturbide"	"37998"
"AFM910500221"	"AEES MANUFACTURERA S DE RL DE CV,"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de arneses electricos y/o electronicos"	"PARQUE INDUSTRIAL AMISTAD"	"306011.4933"	"3247690.1942"	"29°20'36"""	"100°59'53"""	"Carretera  PRESA LA AMISTAD"	"KM. 5.0 "	" "		"CIUDAD ACUÑA"	"COAHUILA"	"Acuna"	"26220"
"AFM910503511"	"AEES MANUFACTURERA, S. DE R.L. DE C.V.,"	"326192"	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"FABRICACIÓN DE AUTOPARTES DE PLÁSTICO CON Y SIN REFORZAMIENTO"		"664811.9358"	"2824533.8334"	"25°31'44"""	"103°21'35"""	"Calle CARRETERA A MATAMOROS ENTRONQUE CON MIELERAS LOTE 11 Y 12"	"S/N "	"S/N "	"Colonia IND. LAS AMERICAS"	"TORREON"	"COAHUILA"	"Torreon"	"27277"
"AFM910803713"	"AEES MANUFACTURERA S DE RL DE CV,"	"336320"	"Fabricación de equipo eléctrico y electrónico y sus partes para vehículos automotores"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura y Ensamble de Arneses y Componentes Electrónicos Automotrices"		"367736.8191"	"3510750.2213"	"31°43'28"""	"106°23'45"""	"Calle FRESNEL"	"7650 "	" "	"Colonia PARQUE IND. A.J. BERMUDEZ"	"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32470"
"AFS1I0500211"	"ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V.,ARCONIC FASTENING SYSTEMS & RINGS (MEXICO I), S. DE R.L. DE C.V"	"332720"	"Fabricación de tornillos, tuercas, remaches y similares"	"Articulos y productos metalicos"	"83"	"Produccion de tornillos, clavos, tuercas y similares"	"Fabricación de otros productos metálicos"	"PARQUE INDUSTRIAL AMISTAD"	"306042.336"	"3247604.5485"	"29°20'33"""	"100°59'51"""	"Calle HIDALGO"	"120 "	" "		"CIUDAD ACUÑA"	"COAHUILA"	"Acuna"	"26220"
"AGC2405000022"	"AGC AUTOMOTIVE MEXICO S. DE R.L DE C.V,"	"327219"	"Fabricación de otros productos de vidrio"	"Vidrio"	"9M"	"Produccion de otras auto partes"	"Fabricacion de Parabrisas y AVO"	"PARQUE DESARROLLO LOGISTIK II"	"306613.2947"	"2430582.9344"	"21°58'8"""	"100°52'22"""	"Avenida Asia"	"601 "	" "		"LAGUNA DE SAN VICENTE"	"SAN LUIS POTOSI"	"Villa de Reyes"	"79526"
"AGDMC1412011"	"ACEITES, GRASAS Y DERIVADOS, S.A. DE C.V.,AGYDSA"	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"FABRICACIÓN DE ACEITES Y MANTECAS VEGETALES COMESTIBLES Y SUS DERIVADOS"		"665571.1629"	"2287179.5248"	"20°40'36"""	"103°24'37"""	"Avenida VALLARTA"	"5106 "	" "	"Colonia JUAN MANUEL VALLARTA"	"ZAPOPAN"	"JALISCO"	"Zapopan"	"45120"
"AGEKE0900211"	"AUTOMOTRIZ GEISHA, S.A. DE C.V.,NISSAN GEISHA CUITLAHUAC"	"811111"	"Reparación mecánica en general de automóviles y camiones"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Distribuidora de autos y servico de mantenimiento automotriz"		"481804.0128"	"2152709.359"	"19°28'7"""	"99°10'24"""	"Avenida AV. CUITLAHUAC"	"3395 "	" "	"Barrio SAN BERNABE"	"AZCAPOTZALCO"	"DISTRITO FEDERAL"	"Azcapotzalco"	"02830"
"AGOMC3105011"	"ACEITERA DEL GOLFO S.A. DE C.V.,"	"311222"	"Elaboración de aceites y grasas vegetales comestibles"	"Quimica"	"MC"	"Fabricacion de aceites y grasas alimenticias"	"FABRICACION DE ACEITES COMESTIBLES"		"221299.6514"	"2317082.3871"	"20°55'59"""	"89°40'47"""	"Calle 17"	"407-B Bis"	" "	"Colonia CD. INDUSTRIAL"	"MERIDA"	"YUCATAN"	"Merida"	"97288"
"AGR1904800062"	"AGRICEL S. A. DE C. V.,"	"325190"	"Fabricación de otros productos químicos básicos orgánicos"	"Quimica"	"5H"	"Produccion de acidos organicos"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS"		"352286.1259"	"2842674.7566"	"25°41'40"""	"100°28'19"""	"Calle Mineria"	"201 "	" "	"Fraccionamiento LAS PALMAS"	"CIUDAD SANTA CATARINA"	"NUEVO LEON"	"Santa Catarina"	"66350"
"AGR3105000622"	"AGROMAIZZA S.A.P.I. DE C.V.,"	"311213"	"Elaboración de harina de maíz"	"Alimenticio y/o de consumo humano"	"25"	"Produccion de harinas"	"ELABORACION DE HARINA DE MAIZ"		"219721.9121"	"2320292.0134"	"20°57'42"""	"89°41'43"""	"Calle KM. 45 ANILLO PERIFERICO PONIENTE"	"TAB. CAT. 11788 "	" "	"Colonia XOCLAN"	"MERIDA"	"YUCATAN"	"Merida"	"97246"
"AGR5N2201411"	"AGROGEN S.A. DE C.V.,"	"325310"	"Fabricación de fertilizantes"	"Quimica"	"5N"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN DE ÁCIDO SULFÚRICO Y DE FERTILIZANTES QUÍMICOS"		"346479.2559"	"2277907.0783"	"20°35'38"""	"100°28'23"""	"Calle CARR. A TLACOTE EL BAJO"	"KM. 5.5 "	" "	"Ninguno "	"SANTIAGO DE QUERETARO"	"QUERETARO"	"Queretaro"	"76000"
"AGR5P0801911"	"AGRI ESTRELLA S DE RL DE CV,AGRI-ESTRELLA, S. DE R.L DE C.V"	"325320"	"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes"	"Quimica"	"5P"	"Produccion de plaguicidas y otros quimicos agricolas"	"Fabricación de Fungicidas de Cobre"		"390787.5192"	"3176992.8505"	"28°42'56"""	"106°7'5"""	"Retorno ALFONSO REYES"	"331 "	" "	"Colonia COMPLEJO INDUSTRIAL CHIHUAHUA"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31136"
"AGUL71409711"	"AEROPUERTO DE GUADALAJARA S.A. DE C.V.,AEROPUERTO INTERNACIONAL DON MIGUEL HIDALGO Y COSTILLA"	"488112"	"Administración de aeropuertos y helipuertos"	"Otros"	"L7"	"Servicios de administracion de aeropuertos y helipuertos"	"Servicios aeroportuarios"		"676683.7036"	"2270535.2716"	"20°31'31"""	"103°18'19"""	"Calle KM.17.5 CARRET. GUADALAJARA CHAPALA"	"S/N "	" "	"Aeropuerto Aeropuerto Internacional de Guadalajara"	"TLAJOMULCO DE ZUÑIGA"	"JALISCO"	"Tlajomulco de Zuniga"	"45659"
"AGU1F1409811"	"ASFALTOS GUADALAJARA, S. A. P. I. DE C. V.,PLANTA 1"	"237312"	"Construcción de carreteras, puentes y similares"	"Otros"	"TF"	"Construccion de obras civiles"	"TALLER DE MANTENIMIENTO DE EQUIPO MÓVIL"		"674528.4114"	"2280024.3916"	"20°36'40"""	"103°19'30"""	"Calle GONZALEZ GALLO"	"4400 "	" "	"Colonia EL ALAMO"	"TLAQUEPAQUE"	"JALISCO"	"Tlaquepaque"	"45590"
"AHAKE0900411"	"AUTO HAUS SA DE CV,VOLKSWAGEN AUTO HAUS"	"811111"	"Reparación mecánica en general de automóviles y camiones"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Compra venta de vehículos, refacciones y servicio de mantenimiento automotriz."		"473567.2304"	"2143243.2907"	"19°22'59"""	"99°15'6"""	"Calle CARRET.MEXICO-TOLUCA"	"2483 "	" "	"Colonia LOMA DE PALO ALTO"	"CUAJIMALPA DE MORELOS"	"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"05110"
"AHL6E2201111"	"ALPHA INDUSTRY QUERÉTARO S.A. DE C.V.,ALPHA INDUSTRY QUERETARO SA DE CV"	"326192"	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"MANUFACTURA DE PARTES AUTOMOTRICES"		"369759.5385"	"2274181.3316"	"20°33'43"""	"100°14'58"""	"Calle CIRCUITO EL MARQUES SUR"	"16 "	" "	"Colonia PARQUE INDUSTRIAL EL MARQUES"	"GENERAL LAZARO CARDENAS (EL COLORADO)"	"QUERETARO"	"El Marques"	"76246"
"AHM7F0501811"	"ALTOS HORNOS DE MÉXICO S.A.B. DE C.V.,"	"331111"	"Complejos siderúrgicos"	"Metalurgica (incluye la siderurgica)"	"7F"	"Laminacion primaria de hierro y acero"	"Adquisición de materias primas para la producción de acero"		"261022.2432"	"2980780.2025"	"26°55'42"""	"101°24'24"""	"Prolongación Benito Juárez"	"S/N "	" "	"Colonia La Loma"	"MONCLOVA"	"COAHUILA"	"Monclova"	"25770"
"AHO5E0901611"	"ACCESOS HOLOGRAFICOS, S.A. DE C.V.,ACCESOS HOLOGRAFICOS"	"323111"	"Impresión de libros, periódicos y revistas"	"Otros"	"5E"	"Edicion, Encuadernacion y/o impresion"	"Impresión de libros, periódicos y revistas por contrato. Industria de alta tecnología en ("		"481805.851"	"2150272.4457"	"19°26'48"""	"99°10'24"""	"Calle LAGO ZIRAHUEN"	"69 "	" "	"Colonia ANAHUAC I SECCIÓN"	"MIGUEL HIDALGO"	"DISTRITO FEDERAL"	"Miguel Hidalgo"	"11320"
"AHS7X1900621"	"ASHLAND HARDWARE AND CASTING SYSTEMS DE MEXICO S. DE R.L. DE C.V.,"	"332510"	"Fabricación de herrajes y cerraduras"	"Articulos y productos metalicos"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"Fabricación de Herrajes Metálicos para Puertas y Ventanas"	"PARQUE INDUSTRIAL MILENIUM"	"386435.7369"	"2850713.1474"	"25°46'12"""	"100°7'57"""	"Avenida VIA MONTERREY MATAMOROS"	"600 "	" "		"CIUDAD APODACA"	"NUEVO LEON"	"Apodaca"	"66600"
"AHY1605300265"	"ANDRITZ HYDRO S.A. DE C.V.,ANDRITZ HYDRO"	"333999"	"Fabricación de otra maquinaria y equipo para la industria en general"	"Cemento y Cal"	"LK"	"Fabricacion y ensamble de maquinaria y equipo para diversos usos industriales"	"FABRICACIÓN Y ENSAMBLE DE MAQUINARIA Y EQUIPO PARA DIVERSOS USOS INDUSTRIALES"		"275253.9514"	"2182522.6002"	"19°43'31"""	"101°8'39"""	"Calle AVENIDA CIUDAD INDUSTRIAL"	"977 "	" "	"Colonia CIUDAD INDUSTRIAL"	"MORELIA"	"MICHOACAN"	"Morelia"	"58200"
"AIC0801900299"	"ARROW INTERNACIONAL DE CHIHUAHUA, S. A. DE C. V.,"	"339112"	"Fabricación de material desechable de uso médico"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Producción y manufactura de productos médicos"		"390104.6944"	"3169733.1534"	"28°39'0"""	"106°7'28"""	"Avenida WASHINGTON"	"3701 "	"EDIFICIO 4 "	"Colonia COMPLEJO INDUSTRIAL LAS AMÉRICAS"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31114"
"AIC1C0801911"	"ARROW INTERNACIONAL DE CHIHUAHUA, S. A. DE C. V. PLANTA AMERICAS,TELEFLEX"	"339112"	"Fabricación de material desechable de uso médico"	"Articulos y productos compuestos de diferentes materiales"	"1C"	"Produccion de equipos y/o articulos, medicos y/o quirurgicos"	"Fabricación de Productos médicos"		"354078.5536"	"3195788.8289"	"28°52'53"""	"106°29'46"""	"Avenida AV. WASHINGTON"	"3701 "	"02 "	"Colonia PANAMERICANA"	"CHIHUAHUA"	"CHIHUAHUA"	"Chihuahua"	"31210"
"AIJ1408300008"	"ALPHA INDUSTRY JALISCO S.A. DE C.V.,"	"326192"	"Fabricación de autopartes de plástico con y sin reforzamiento"	"Automotriz"	"9M"	"Produccion de otras auto partes"	"Fabricación de manijas plásticas cromadas"	"TALA"	"633849.5738"	"2282234.7842"	"20°38'4"""	"103°42'55"""	"Avenida AV. PRINCIPAL UNO"	"7 "	" "		"TALA"	"JALISCO"	"Tala"	"45310"
"AIM7J0200211"	"AMP INDUSTRIAL MEXICANA, S.A.P.I. DE C.V.,"	"339999"	"Otras industrias manufactureras"	"Articulos y productos metalicos"	"7X"	"Fabricacion de articulos y productos metalicos"	"Fabricacion de rejillas y ductos metalicos para sistemas de calefaccion"	"CACHANILLA"	"647664.5478"	"3608075.1718"	"32°36'1"""	"115°25'35"""	"Calle CERRADA CENTINELA"	"1782 "	" "		"MEXICALI"	"BAJA CALIFORNIA"	"Mexicali"	"21385"
"AINKE0900311"	"AUTOMOTRIZ INTERNACIONAL, S.A. DE C.V.,"	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Otros"	"KE"	"Reparacion y mantenimiento automotriz"	"Agencia automotriz con taller de servicio"		"481970.6756"	"2140574.6986"	"19°21'32"""	"99°10'18"""	"Calle AV. UNIVERSIDAD"	"1320 "	" "	"Colonia DEL CARMEN COYOACAN"	"COYOACAN"	"DISTRITO FEDERAL"	"Coyoacan"	"04100"
"AINMD1902611"	"ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA LAS AMÉRICAS"	"336390"	"Fabricación de otras partes para vehículos automotrices"	"Metalurgica (incluye la siderurgica)"	"MD"	"Tratamiento termico de piezas metalicas"	"TRATAMIENTO TÉRMICO DE PIEZAS METÁLICAS CON COMBUSTIBLES FÓSILES; NO INCLUYE LA MICROINDUS"		"374993.0855"	"2842701.4379"	"25°41'48"""	"100°14'45"""	"Calle AV. LAS AMERICAS"	"601 "	" "	"Colonia INDUSTRIAL AMERICAS"	"GUADALUPE"	"NUEVO LEON"	"Guadalupe"	"67130"
"AIN1Z0502811"	"AVOMEX INTERNATIONAL S.A. DE C.V.,"	"311423"	"Conservación de guisos y otros alimentos preparados por procesos distintos a la congelación"	"Alimenticio y/o de consumo humano"	"1Z"	"Preparacion y envasado alimentos"	"PREPARACIÓN Y ENVASADO DE PRODUCTOS ALIMENTICIOS"		"291464.7938"	"3084357.0867"	"27°52'3"""	"101°7'5"""	"Calle ANDRES FLORES"	"S/N "	" "	"Colonia LOS PINOS"	"SABINAS"	"COAHUILA"	"Sabinas"	"26737"
"AIN7N1903911"	"ACS INTERNACIONAL S DE R.L. DE C.V.,PLANTA RUIZ CORTINES"	"332610"	"Fabricación de alambre, productos de alambre y resortes"	"Metalurgica (incluye la siderurgica)"	"7L"	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACION Y REFINACION DE ALAMBRE (ASI COMO SUS ALEACIONES, INCLUYENDO EXTRUSION)"		"366503.1848"	"2843656.5775"	"25°42'16"""	"100°19'49"""	"Calle AVENIDA RUIZ CORTINEZ"	"1855 PTE. "	"S/N "	"Colonia ESTRELLA"	"MONTERREY"	"NUEVO LEON"	"Monterrey"	"64400"
"AJA0900500338"	"ACEITES Y JABONES, S.A. DE C.V.,"	"311999"	"Elaboración de otros alimentos"	"Quimica"	"64"	"Produccion de aceites esenciales"	"PRODUCCION DE GRASAS, ACEITES COMESTIBLES Y JABONES"		"487667.6867"	"2157385.6488"	"19°30'39"""	"99°7'3"""	"Avenida Talisman"	"284 "	" "	"Colonia AMPLIACION SAN JUAN DE ARAGON"	"GUSTAVO A. MADERO"	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"07470"
"AJEBT2107411"	"AJEMEX, SA DE CV,"	"312111"	"Elaboración de refrescos y otras bebidas no alcohólicas"	"Alimenticio y/o de consumo humano"	"36"	"Produccion de refrescos"	"ENVASADORA DE BEBIDAS CARBONATADAS Y NO CARBONATADAS"	"SAN MIGUEL"	"562408.6372"	"2124735.1761"	"19°12'54"""	"98°24'22"""	"Calle MANZANA A"	"LOTE 7 "	" "		"HUEJOTZINGO"	"PUEBLA"	"Huejotzingo"	"74160"
"AJU0803700310"	"ADEMCO DE JUÁREZ S. DE R.L. DE C.V., PLANTA MX0H"	"339999"	"Otras industrias manufactureras"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble y manufactura de detectores de humo, controles del clima."	"FUENTES"	"365806.8542"	"3511348.6562"	"31°43'46"""	"106°24'59"""	"Avenida ROSA MARIA Y. FUENTES"	"7080 "	" "		"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32320"
"AJU0803700383"	"ADEMCO DE JUAREZ, S. DE R.L. DE C.V.,ADEMCO DE JUAREZ"	"339999"	"Otras industrias manufactureras"	"Equipos y articulos electronicos, electricos y domesticos"	"91"	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA"	"INTERMEX"	"368455.4338"	"3500105.0861"	"31°37'42"""	"106°23'13"""	"Avenida VALLE DEL CEDRO"	"1681 "	" "		"JUAREZ"	"CHIHUAHUA"	"Juarez"	"32574"
"ALC0503003018"	"ALCAST, S.A. DE C.V.,"	"331520"	"Moldeo por fundición de piezas metálicas no ferrosas"	"Metalurgica (incluye la siderurgica)"	"ND"	"Fundicion  y moldeo de piezas de metales no ferrosos"	"FUNDICION Y MOLDEO DE PIEZAS DE ALUMINIO"		"299254.0955"	"2817483.7175"	"25°27'39"""	"100°59'47"""	"Calle LAGUNA DE MAYRAN"	"125 "	"SN "	"Colonia LA SALLE"	"SALTILLO"	"COAHUILA"	"Saltillo"	"25240"
"ALI1902600055"	"AUTOPOLIS LINDAVISTA, S.A. DE C.V.,AUTOPOLIS VOLKSWAGEN"	"468111"	"Comercio al por menor de automóviles y camionetas nuevos"	"Otros"	"EE"	"Centros distribuidores de autotransportes "	"Comercio al por menor de automóviles y camionetas nuevos / Servicio de mantto. automotriz"		"373668.2831"	"2841719.2475"	"25°41'16"""	"100°15'32"""	"Carretera MIGUEL ALEMAN"	"4306 "	" "	"Colonia DIEZ DE MAYO"	"GUADALUPE"	"NUEVO LEON"	"Guadalupe"	"67130"
"ALM0501800024"	"AIR LIQUIDE MEXICO, S DE RL DE CV,PLANTA DE HIDRÓGENO SMR"	"325120"	"Fabricación de gases industriales"	"Quimica"	"5K"	"Produccion de gases industriales"	"Fabricación de gases industriales"		"258379.6448"	"2975351.0843"	"26°52'44"""	"101°25'56"""	"Calle Estándar 1"	"S/N "	" "	"Colonia Obrera Norte"	"MONCLOVA"	"COAHUILA"	"Monclova"	"25790"
"ALM1L1411911"	"ALMERIA, S.A. DE C.V.,ALMERIA"	"327999"	"Fabricación de otros productos a base de minerales no metálicos"	"Metalurgica (incluye la siderurgica)"	"MK"	"Mineria de otros minerales metalicos no ferrosos"	"FABRICACIÓN DE OTROS PRODUCTOS A BASE DE MINERALES NO METÁLICOS "		"644860.5876"	"2246675.9312"	"20°18'45"""	"103°36'45"""	"Calle JOSE ANTONIO TORRES"	"400 "	" "	"Colonia ZACOALCO DE TORRES CENTRO"	"ZACOALCO DE TORRES"	"JALISCO"	"Zacoalco de Torres"	"45765"
