"NRA"	"Nombre"	"Sector"	"Actividad principal SEMARNAT"	"Actividad principal"	"Coordenada UTM X"	"Coordenada UTM Y"	"Latitud Norte"	"Longitud Oeste"	"Estado"	"Delegación\Municipio"	"Calle"	"No. Exterior"	"No. Interior"	"Entre calle 1"	"Entre calle 2"	"Colonia"	"Localidad"	"Parque o puerto industrial"	"Código postal"
"AEV7T2902511"	"ANDRES ARENAS VAZQUEZ"	"Metalurgica (incluye la siderurgica) "	"Fundicion de chatarra de fierro, de aluminio, de bronce, de plomo y de otros materiales metalicos"	"FUNDICIÓN DE CHATARRA DE FIERRO, DE ALUMINIO, DE BRONCE, DE PLOMO Y DE OTROS MATERIALES ME"	0	0	"98°11'4"""	"19°7'15"""	"TLAXCALA"	"San Pablo del Monte"	"CALLE RIO JORDAN"	58				"BARRIO DE SAN COSME"	"VILLA VICENTE GUERRERO"		90970
"AFF7T0200411"	"ARTESANIAS FLORA Y FAUNA S.A. de C.V."	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de hierro y acero"	"Fabricacion ensamble y empaque de productos para la industria de la jardineria y cualesqui"	0	0	"32°27'33"""	"116°59'33"""	"BAJA CALIFORNIA"	"Tijuana"	"Blvd. Pacifico"	14631	"A"	"Cabos"	"San Felipe"		"San Antonio de los Buenos"	"Parque Industrial Pacifico"	22490
"AFM910500212"	"Alcoa Fujikura de México S. de R.L. de C.V . Localidad 1"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Procesos de ensamble de arneses eléctricos y electrónicos."	0	0	"29°20'28"""	"0.1°59'10"""	"COAHUILA"	"Acuna"	"Carretera Presa la Amistad Km 5.0"	"SN"	"SN"	"SN"	"SN"	"Parque Industrial"	"Cd Acuña"	"Parque Industrial Amistad"	26220
"AFM910500213"	"Alcoa Fujikura de México S. de R.L. de C.V. - Localidad Acuña 2"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Procesos de ensamble de arneses eléctricos y/o electónicos."	0	0	"29°20'24"""	"0.1°58'42"""	"COAHUILA"	"Acuna"	"Carretera Presa la Amistad Km 4.5"	"SN"	"SN"	"SN"	"SN"	"Parque Industrial"	"Cd Acuña"	"Parque Industrial Amistad"	26220
"AFM910502511"	"Alcoa Fujikura de Mexico S. de R.L. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	0	0	"28°40'45"""	"100°33'23"""	"COAHUILA"	"Piedras Negras"	"Gral.M.Perez Treviño sn"	"sin numero"					"Piedras Negras"	"Parque Industrial Amistad"	26070
"AFM910503521"	"ALCOA FUJIKURA DE MEXICO S. DE R.L. DE C.V. LOCALIDAD TORREON"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE Y MANUFACTURA DE ARNESES ELECTRICOS"	0	0	25.53133	-103.36242	"COAHUILA"	"Torreon"	"CARR. A MATAMOROS ENTRONQUE A MIELERAS"	"M 1 y M2"	"LOTE 4 y 5 y 22"				"TORREON"	"PARQUE INDUSTRIAL LAS AMERICAS"	27277
"AFM910803713"	"Alcoa Fujikura de México S.de R.L. de C.V"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura y Ensamble de Arneses y Componentes Electrónicos Automotrices"	367774	3510538	"31°43'19"""	"106°23'37"""	"CHIHUAHUA"	"Juarez"	"CALLE FRESNEL SN"	"SN"		"FRESNEL"	"FARENHEIT"	"PARQUE IND. BERMUDEZ"	"CD JUAREZ"	"PARQUE INDUSTRIAL A J BERMUDEZ"	32470
"AFOBJ2110811"	"AGROPECUARIA LA FORTUNA S.A. DE C.V."	"Otros"	"Produccion de alimentos para animales"	"PLANTA DE ALIMENTOS PARA AVES Y CERDOS AVICULTURA Y ENGORDA DE CERDOS"	655400	2130800	"19°16'11"""	"97°31'30"""	"PUEBLA"	"Oriental"	"CARRETERA FED. 140 PUEBLA JALAPA"	"KM. 53.8"		"EX HACIENDA DE ZACATEPEC"	"NA"	"NA"	"ZACATEPEC"	"AREA AGRICOLA RURAL"	75020
"AGA5K1510611"	"AGA GAS S.A. DE C.V."	"Quimica"	"Produccion de gases industriales"	"LLENADO DE GASES PUROS-INDUSTRIALES Y MEZCLAS- FABRICACION DE OXIDO NITROSO."	0	0	19.29279	-99.62015	"MEXICO"	"Toluca"	"AV. INDEPENDENCIA OTE. ESQ. ROBERTO BOSC"	300	"NA"	"INDEPENDENCIA ORIENTE"	"AVENIDA AUTOMOTRIZ"	"ZONA IND. TOLUCA"	"TOLUCA"	"ZONA INDUSTRIAL TOLUCA"	50070
"AGDMC1412011"	"ACEITES GRASAS Y DERIVADOS S.A. DE C.V."	"Quimica"	"Fabricacion de aceites y grasas alimenticias"	"PRODUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI"	0	0	20.67685	-103.40829	"JALISCO"	"Zapopan"	"AVENIDA VALLARTA"	5106		"AVENIDA MÉXICO"	"NIÑO OBRERO"	"SECTOR JUÁREZ"	"ZAPOPAN"		45120
"AGEKE1304811"	"AUTOMOTRIZ GENERAL S.A. DE C.V."	"Otros"	"Reparacion y mantenimiento automotriz"	"COMPRA VENTA DE AUTOMOVILES NUEVOS Y USADOS SERVICIO Y REFACCIONES"	0	0	"20°7'12"""	"0.98°44'15"""	"HIDALGO"	"Pachuca de Soto"	"AV. JUAREZ Y PROL. GOMEZ PEREZ"	"SN"				"CENTRO"	"PACHUCA"		42000
"AGM5B0803711"	"ARROW GAMES DE MEXICO S.A. DE C.V."	"Otros"	"Edicion, Encuadernacion y/o impresion"	"MANUFACTURA E IMPRESION DE ARTES GRAFICAS"	1545	2002	31.75246	-106.50031	"CHIHUAHUA"	"Juarez"	"AMPOLAS"	3819		"BORO"	"CLORO"	"ALTAVISTA"	"CIUDAD JUAREZ"		32120
"AGOMC3105011"	"ACEITERA DEL GOLFO S.A. DE C.V."	"Quimica"	"Fabricacion de aceites y grasas alimenticias"	"PRDDUCCIÓN DE ACEITES Y GRASAS CUANDO EN SU FABRICACIÓN EXISTE REACCIÓN QUÍMICA O EXTRACCI"	0	0	"20°55'57"""	"0.89°40'46"""	"YUCATAN"	"Merida"	17	"407 B BIS"				"CIUDAD INDUSTRIAL"	"MERIDA"	"CIUDAD INDUSTRIAL FELIPE CARRILLO PUERTO"	97288
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"Quimica"	"Produccion de acidos organicos"	"PRODUCCIÓN DE ÁCIDOS, BASES Y SALES ORGÁNICAS."	0	0	"25°41'40.55"""	"100°28'32.33"""	"NUEVO LEON"	"Santa Catarina"	"MINERIA"	201		"ANTIGUO CAMINO A MINERA DEL NORTE"		"FRACC. IND. LAS PALMAS"			66350
"AGR5N2201411"	"Agrogen S. A. de C. V."	"Quimica"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM"	0	0	"20°35'8"""	"100°27'44"""	"QUERETARO"	"Queretaro"	"Carretera a Tlacote El Bajo Km. 5.5"	"NA"	"NA"	"No hay calles"	"No hay calles"	"No hay colonia"	"Querétaro"	"Area rural agrícola sin asentamientos poblacionales"	76000
"AGR5P0801911"	"AgriEstrella S. de R.L. de C.V."	"Quimica"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PRODUCTOS ORGÁNICOS E INORGÁ"	390473	3177279	28.71617	-106.11878	"CHIHUAHUA"	"Chihuahua"	"RETORNO ALFONSO REYES"	331		"AVE. NICOLAS GOGOL"	"AVE. TECNOLOGICO"	"COMPLEJO IND. CHIHUAHUA"	"CHIHUAHUA"	"PARQUE INDUSTRIAL"	31109
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"Quimica"	"Produccion de plaguicidas y otros quimicos agricolas"	"PRODUCCIÓN DE PLAGUICIDAS Y OTROS QUÍMICOS AGRÍCOLAS (INCLUYE PROD ORGÁNICOS E INORGÁNICOS"	514631.8986	9081311.745	20.0389	-99.25267	"HIDALGO"	"Atitalaquia"	"Oriente 3 Zona Oriente"	"Lote 45"		"Av. Central"		"Parque Industrial Atitalaquia"		"Parque Industrial Atitalaquia"	42970
"AGR5P1408311"	"AGRONOVA SA DE CV."	"Quimica"	"Produccion de plaguicidas y otros quimicos agricolas"	"COMPRA VENTA FORMULACION Y DISTRIBUCION DE AGROQUIMICOS"	0	0	"20°38'33"""	"103°42'39"""	"JALISCO"	"Tala"	"EXTRAMUROS"	4		"CARR. ANTIGUA A SAN ISIDRO"		"SAN ISIDRO MAZATEPEC"	"SAN ISIDRO MAZATEPEC"		44900
"AHAKE0900411"	"Auto Haus S. A. de C. V."	"Otros"	"Reparacion y mantenimiento automotriz"	"Compra venta de automoviles refacciones y servicio automotriz."	0	0	19.38357	-99.25169	"DISTRITO FEDERAL"	"Cuajimalpa de Morelos"	"Carretera México Toluca"	2483	"NA"	"La granja"	"Paseo de las lilas"	"Palo Alto"			5110
"AHEKE2603012"	"Autos de Hermosillo SA de CV"	"Otros"	"Reparacion y mantenimiento automotriz"	"Venta de Vehículos Nuevos Seminuevos Refacciones y Servicio"	0	0	"29°5'12"""	"0.11°58'0"""	"SONORA"	"Hermosillo"	"Reforma"	"SN"		"Blvd. Navarrete"		"Centro"	"Hermosillo"		83000
"AHEKE2604311"	"Autos de Hermosillo SA de CV Sucursal Nogales"	"Otros"	"Reparacion y mantenimiento automotriz"	"Compra Venta de Autos nuevos y usados refacciones y servicios"	0	0	"31°17'27"""	"0.11°56'32"""	"SONORA"	"Nogales"	"Blvd. el Greco"	63		"Avenida Arcadia"		"El Greco"	"Nogales"		84066
"AHM520200311"	"ARROYO HOLDINGS DE MEXICO DE S. DE R.L. DE C.V. PLANTA I"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble de productos electricos y electronicos utilizados para el control de trafico"	0	0	32.57142	-116.63886	"BAJA CALIFORNIA"	"Tecate"	"AV. HIDALGO"	260	"C"	"CALLEJON LIBERTAD"	"ESTEBAN CANTU"	"FRACC. ROMERO"	"TECATE"		21440
"AHSM91800111"	"AMADO H. SIERRA Y HNO. S. A. DE C. V."	"Petroleo y petroquimica "	"Almacenamiento y distribucion de productos derivados del petroleo"	"ALMACENAMIENTO Y DISTRIBUCION DE PRODUCTOS DERIVADOS DEL PETROLEO- EXCLUYE DISTRIBUIDORES"	0	0	"22°29'42"""	"105°21'41"""	"NAYARIT"	"Acaponeta"	"VERACRUZ"	80	"NTE"	"BRAVO"	"NA"	"NA"	"ACAPONETA"		63400
"AIG5N1409811"	"AGROFERMEX INDUSTRIAL DE GUADALAJARA S.A DE C.V."	"Quimica"	"Produccion de fertilizantes quimicos"	"PRODUCCIÓN DE FERTILIZANTES QUÍMICOS (SÓLO INCLUYE SU PRODUCCIÓN MEDIANTE REACCIONES QUÍM"	0	0	20.57793	-103.35051	"JALISCO"	"Tlaquepaque"	"ANILLO PERIFERICO SUR MANUEL GOMEZ MORIN"	5890		"FERTIMEX"	"VIAS MANZANILLO"	"ARTESANOS"	"ARTESANOS TLAQUEPAQUE"		45590
"AIH6D1510411"	"AIHSA S.A. DE C.V."	"Quimica"	"Fabricacion de articulos y productos de hule"	"PRODUCCIÓN DE ARTÍCULOS DE HULE (SÓLO SI SE ELABORA EL HULE)."	0	0	19.50907	-99.21236	"MEXICO"	"Tlalnepantla de Baz"	"GUILLERMO BARROSO"	12		"AV. LOPEZ MATEOS"	"CALZADA SAN AGUSTIN"	"INDUSTRIAL LAS ARMAS"	"TLALNEPANTLA"	"PARQUE INDUSTRIAL LAS ARMAS"	54080
"AIM9M0801911"	"Alphabet de México S.A de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE ARNESES ELECTRICOS AUTOMOTRICES"	0	0	28.65389	-106.12228	"CHIHUAHUA"	"Chihuahua"	"Washington Comp. Ind. Circ. en Com. y Am"	3701	"Edif. 33"			"Panamericana"	"Chihuahua"	"Parque Industrial Las Americas"	31120
"AIM9M2111411"	"AUTOTEK INDUSTRIAL DE MEXICO S.A. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES"	0	0	"20°49'28"""	"99°04'57"""	"PUEBLA"	"Puebla"	"PROLONGACION CALLE F"	50					"PUEBLA"	"PARQUE INDUSTRIAL PUEBLA 2000"	72226
"AIN9M1902611"	"ACS INTERNACIONAL S. DE R.L DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"FABRICACION DE CONDUCTORES ELECTRICOS"	450	450	25.70531	-100.33102	"NUEVO LEON"	"Monterrey"	"RUIZ CORTINES"	1855	"PTE"	"EDISON"	"MARTIN DE ZAVALA"	"ESTRELLA"	"M0NTERREY"		64400
"AINMD1902611"	"ACS Internacional S. de R.L de C.V"	"Metalurgica (incluye la siderurgica) "	"Tratamiento termico de piezas metalicas"	"FABRICACION DE SELLOS AUTOMOTRICES"	0	0	"25°41'49.00""N"	"100°14'42.57"	"NUEVO LEON"	"Guadalupe"	"Av. Americas N0. 601"	601		"Via a Tampico"	"Cadiz"	"Las Americas"	"Monterrey"		67120
"AIP9M2802211"	"Auto Industrial de Partes S.A. de C.V."	"Automotriz "	"Produccion de otras auto partes"	"Fabricacion ensamble terminacion procesamiento de toda clase de actos comerciales"	0	0	25.87109	-97.5195	"TAMAULIPAS"	"Matamoros"	"Li. Albino Hernandez No. 7 Poniente"	"No. 7"		"Prolongacion Calixto Ayala"	"Blvd. Cavazos Lerma"	"Obrera"	"H Matamaoros"	"USOS MULTIPLES"	87340
"AISRE2700411"	"ACC INGENIERIA Y SERVICIOS ESPECIALIZADOS SA DE CV"	"Tratamiento de residuos peligrosos "	"Tratamiento in situ de residuos peligrosos"	"SERVICIOS DE ASESORIA E INGENIERIA"	474393.635	2036799.021	"18°23'58"""	"93°13'12"""	"TABASCO"	"Paraiso"	"RANCHERIA LAS FLORES 2DA SECC."	"INTERIOR"	"S.N."			"RANCHERIA LAS FLORES"	"PARAISO"		86065
"AJA5W0900511"	"ACEITES Y JABONES. S. A. de C .V."	"Quimica"	"Produccion de jabones y detergentes"	"PRODUCCIÓN DE JABONES Y DETERGENTES (SÓLO SI SE PRODUCEN LAS SUSTANCIAS BÁSICAS; INCLUYE O"	0	0	19.47399	-99.10641	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"AV. TALISMAN"	284		"SAN JUAN"	"CONGRESO DE LA UNIÓN"	"IND. SANTA COLETA"		"Industrial Santa Coleta"	7490
"AJU910803711"	"ADC de Juárez S. de R.L. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"MANUFACTURA Y ENSAMBLE DE EQUIPOS PARA LA TELECOMUNICACION"	0	0	31.72828	-106.39197	"CHIHUAHUA"	"Juarez"	"Antonio J. Bermudez"	550		"Vicente Gerrero"	"Fresnel"	"Partido Doblado"	"Juarez"	"Fuera de Parque"	32310
"AJU9M0803711"	"Ademco de Juarez S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"ENSAMBLE DE PRODUCTOS ELECRTONICOS DE ALARMAS"	0	0	31.73079	-106.41892	"CHIHUAHUA"	"Juarez"	"Av. Fuentes Sur"	7151				"Los Fuentes"	"Juarez"	"Complejo Industrial Los Fuentes"	32320
"ALA5T3200412"	"ALCON LABORATORIOS S.A. DE C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"FABRICACIÓN DE PRODUCTOS OFTÁLMICOS"	0	0	19.36505	-99.16685	"DISTRITO FEDERAL"	"Benito Juarez"	"CERRADA DE POPOCATEPETL"	46		"AV. UNIVERSIDAD"	"AV. CUAUHTEMOC"	"GENERAL ANAYA"			3340
"ALC910803711"	"Ark les Components S.A de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura produccion exportacion de interruptores electricos"	0	0	31.72419	-106.39534	"CHIHUAHUA"	"Juarez"	"Fresnel"	8725		"Farenheit"	"Tomas Fernandez"	"Parque Industrial A. J. Bermudez"	"Ciudad Juarez"	"Parque industrial A. J. Bermudez"	32470
"ALE7L0502711"	"ALEAZIN S.A de C.V"	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"Fundición refinación y conversión de toda clase de metales"	0	0	"25°31'4"""	"100°57'44"""	"COAHUILA"	"Ramos Arizpe"	"Av. Industrias"	1890	"NA"			"NA"	"Ramos Arizpe"	"Corredor Industrial Ramos Arizpe Saltillo"	25900
"ALE7Q1505111"	"AUMA LERMA S.A DE C.V."	"Metalurgica (incluye la siderurgica) "	"Afinacion y laminacion de aluminio"	"FABRICACIÓN DE AUTOPARTES DE ALUMINIO"	0	0	19.30407	-99.53057	"MEXICO"	"Lerma"	"CIRCUITO DE LA INDUSTRIA NORTE"	38		"AV. DE LOS SAUCES"	"AV. SANTA ANA"	"PARQUE INDUSTRIAL LERMA"	"LERMA"	"PARQUE INDUSTRIAL LERMA"	52000
"ALM5M1510611"	"ARMSTRONG LABORATORIOS DE MEXICO S.A. DE C.V."	"Quimica"	"Produccion de materias primas para medicamentos"	"PRODUCCIÓN DE MATERIAS PRIMAS PARA MEDICAMENTOS."	2256.657	2430.024	19.38535	-99.58612	"MEXICO"	"Toluca"	"DOS SUR"	"MZA 6"	"LOTE 18"	"CALLE UNO SUR"	"CALLE CUATRO SUR"	"PARQUE INDUSTRIAL TOLUCA 2000"	"PARQUE INDUSTRIAL TOLUCA 2000"	"PARQUE INDUSTRIAL TOLUCA 2000"	50200
"ALM5T0900311"	"ARMSTRONG LABORATORIOS DE MÉXICO S.A. DE C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"ELABORAR PRODUCTOS FARMACÉUTICOS PARA CONSUMO HUMANO Y DE CUIDADO PERSONAL"	0	0	19.32894	-99.14369	"DISTRITO FEDERAL"	"Coyoacan"	"AV. DIVISIÓN DEL NORTE No. 3311"	3311		"ALBOLES DE FUEGO"	"BAMBU"	"LA CANDELARIA"			4380
"ALM5T0901411"	"ABBOTT LABORATORIES DE MEXICO S.A. DE C.V."	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	82000	41100	19.36611	-99.1719	"DISTRITO FEDERAL"	"Benito Juarez"	"AV. COYOACAN"	1622		"JOSE MA. RICO"	"RODRIGUEZ SARO"	"DEL VALLE"			3100
"ALM8T2803211"	"Ametek Lamb Motores de México S.A. de C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de motores electricos"	"Manufactura Ensamble y Venta de Motores Electrónicos y sus Componentes."	0	0	26.03095	-98.36775	"TAMAULIPAS"	"Reynosa"	"Av. Industrial Rio San Juan"	"Manzana 9"	"Lote 2"	"Av. Industrial del Norte"	"Av. Industrial El Guerrero"		"Reynosa"	"Parque Industrial del Norte"	88730
"ALM912803211"	"Ametek Lamb Motores de Mexico S.A. de C.V. Planta II"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Manufactura ensamble y venta de motores electricos y sus componentes."	0	0	26.07215	-98.36839	"TAMAULIPAS"	"Reynosa"	"Ave. de los Encinos"	"Manzana 3"	"Lote 1"	"Av. del Parque"			"Reynosa"	"Parque Industrial Villa Florida"	88730
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Fundicion y moldeo de piezas de hierro y acero"	"FUNDICIÓN Y MOLDEO DE PIEZAS DE HIERRO Y ACERO."	647731	2284579	20.62094	-100.43978	"QUERETARO"	"Queretaro"	"ACCESO 3"	26		"AV. DE LA LUZ"	"AV. 5 DE FEBRERO"	"FRACC. IND. BENITO JUÁREZ"		"BENITO JUÁREZ"	76120
"AMBLM1306911"	"AUTO MANUFACTURAS BRAKE S.A. DE C.V."	"Asbesto"	"Autopartes para transportes fabricadas con asbesto"	"AUTOPARTES PARA TRANSPORTES FABRICADOS CON ASBESTO; INCLUYE CLUTCH, FRENOS Y JUNTAS, CUAND"	0	0	"19°49'33"""	"98°58'27"""	"HIDALGO"	"Tizayuca"	"SUR 4"	"IV"	11	"EJE ORIENTE PONIENTE"	"ORIENTE 3"	"PARQUE INDUSTRIAL"	"TIZAYUCA"	"CIUDAD INDUSTRIAL TIZAYUCA"	43800
"AME1I1901211"	"AISIN MEXICANA S.A. DE C.V."	"Otros"	"Maquila de acabado y pintado de piezas metalicas y de otros materiales"	"FABRICACIÓN DE PARTES AUTOMOTRICES"	0	0	"25°53'13.40"""	"100°13'30.99"""	"NUEVO LEON"	"Cienega de Flores"	"TEXAS"	100		"AVE. MEXICO"			"CIENEGA DE FLORES"	"PARQUE INDUSTRIAL NACIONAL"	65550
"AME460803711"	"AMEX MEXICANA S.A DE C.V."	"Textiles, fibras e hilos "	"Confeccion de prendas de vestir"	"CONFECCIONES DE OTRAS PRENDAS EXTERIORES DE VESTIR"	0	0	31.68116	-106.37839	"CHIHUAHUA"	"Juarez"	"NEPTUNO"	1825				"CIUDAD SATELITE"	"CIUDAD JUAREZ"		32540
"AME560803711"	"AVERY DE MEXICO S.A. DE C.V."	"Celulosa y papel"	"Produccion de papel"	"FABRICACION Y EMPAQUE DE PRODUCTOS DE OFICINA"	362012.73	3508948.7	31.70885	-106.4554	"CHIHUAHUA"	"Juarez"	"EJE VIAL JUAN GABRIEL"	2420		"AV ADOLFO LOPEZ MATEOS"	"PEDRO N GARCIA"	"JARDINES DE SAN JOSE"	"JUAREZ"	"PARQUE INDUSTRIAL JUAREZ"	32390
"AME5T0900311"	"ANTIBIOTICOS DE MEXICO SA DE CV"	"Quimica"	"Produccion de farmaceuticos y medicamentos"	"PRODUCCIÓN DE FARMACÉUTICOS Y MEDICAMENTOS (NO INCLUYE EMPACADO Y/O ETIQUETADO)."	0	0	19.32946	-99.146	"DISTRITO FEDERAL"	"Coyoacan"	"LAS FLORES"	"NO. 56"		"COLORINES"	"DEL PINO"	"LA CANDELARIA"			4380
"AME5W0900511"	"Akim de México S. A. de C.V."	"Quimica"	"Produccion de jabones y detergentes"	"PRODUCCION DE JABONES Y DETERGENTES"	0	0	"99°38'9"""	"19°17'2"""	"DISTRITO FEDERAL"	"Gustavo A. Madero"	"ORIENTE"	171				"Aragón Ingurán"			7490
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"Quimica"	"Produccion de grasas, aceites lubricantes y aditivos"	"PRODUCCIÓN DE GRASAS, ACEITES LUBRICANTES Y ADITIVOS (INCLUYE MEZCLAS)."	0	0	20.36985	-99.96444	"QUERETARO"	"San Juan del Rio"	"NORTE 3"	13		"ORIENTE 4"	"ORIENTE 6"	"NUEVO PARQUE INDUSTRIAL"	"SAN JUAN DEL RÍO"	"NUEVO PARQUE INDUSTRIAL"	76809
"AME7L1505711"	"AMI DODUCO MEXICO S. DE R.L. DE C.V."	"Metalurgica (incluye la siderurgica) "	"Afinacion y refinacion de otros metales no ferrosos"	"AFINACION Y REFINACION DE OTROS METALES NO FERROSOS (INCLUYE FUNDICIÓN EXTRUSIÓN O ESTIRA)"	0	0	19.46448	-99.24514	"MEXICO"	"Naucalpan de Juarez"	"PROTON"	22		"ATOMO"	"NEUTRON"	"PARQUE INDUSTRIAL NAUCALPAN"	"NAUCALPAN"	"PARQUE INDUSTRIAL NAUCALPAN"	5370
"AME7X2201411"	"ALUMOCLAD DE MEXICO SA DE CV"	"Articulos y productos metalicos "	"Fabricacion de articulos y productos metalicos"	"METAL MECANICA"	350400	2280800	20.62353	-100.4307	"QUERETARO"	"Queretaro"	"ACCESO III"	"1C"		"ACCESO IV"	"AVENIDA COAHUILA"	"PI BENITO JUAREZ"	"QUERETARO"	"PI BENITO JUAREZ"	76130
"AME860803711"	"APLICADORES MEXICANOS S.A. DE C.V."	"Articulos y productos metalicos "	"Fabricacion de articulos maquinados"	"ENSAMBLE Y MANUFACTURA DE ACEITERAS Y GRASERAS DE METAL"	0	0	31.68845	-106.44855	"CHIHUAHUA"	"Juarez"	"MAGNETO"	951		"AVE.AUXILIARES 3"	"AVE.PARQUES INDUSTRIALES"	"PARQUE INDUSTRIAL GEMA"	"JUAREZ"	"PARQUE INDUSTRIAL GEMA"	32648
"AME8A1412011"	"ARTESANIAS MERCADO S. A. DE C. V."	"Quimica"	"Galvanoplastia"	"GALVANOPLASTIA (EN PIEZAS METÁLICAS; NO INCLUYE JOYERÍA)."	2351703.673	959338.399	20.61902	-103.43097	"JALISCO"	"Zapopan"	"SANTA MARTHA"	3		"PRIV. TRES MARIAS"	"PERIFERICO SUR MANUEL GOMEZ MORÍN"	"EL BRISEÑO"			45236
"AME911510411"	"ABB MÉXICO S.A. DE C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación y Venta de Equipo Electromecánico"	0	0	19.52274	-99.20518	"MEXICO"	"Tlalnepantla de Baz"	"Boulevar Centro Industrial"	12		"Abraham Lincon"	"Presidente Júarez"	"Los Reyes"		"Los Reyes Zona Industrial"	54070
"AME911902112"	"ABB MEXICO S.A DE C.V"	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Fabricación y diseño de Torres de alta tensión y postes troncoconicos"	0	0	"25°48'45.76"""	"100°23'35.57"""	"NUEVO LEON"	"Gral. Escobedo"	"Arco Vial Saltillo Nuevo Laredo KM 24.4"	"SN"		"NA"	"NA"	"NA"	"Gral Escobedo"	"Libramiento Noreste"	66050
"AME912802211"	"Airpax de México S.A De C.V."	"Equipos y articulos electronicos, electricos y domesticos "	"Produccion de aparatos, equipos y/o accesorios electricos y/o electronicos"	"Ensamble y Manufactura de Interruptores Electricos"	0	0	"25°52'47"""	"97°30'50"""	"TAMAULIPAS"	"Matamoros"	"Avenida Del Obrero"	"sin num"				"Parque Industrial Finsa"	"H Matamoros"	"Parque industrial Finsa"	87316
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"Automotriz "	"Produccion de otras auto partes"	"PRODUCCIÓN DE OTRAS AUTOPARTES (SI INCLUYE PROCESOS TÉRMICOS O DE FUNDICIÓN)."	0	0	"25º56'52.63"""	"100º13'40.73"""	"NUEVO LEON"	"Cienega de Flores"	"AVENIDA NORTEAMERICA"	301		"NA"	"NA"	"NA"	"CIENEGA DE FLORES"	"PARQUE INDUSTRIAL LAS AMERICAS"	65550
