"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	39.1										
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"MEXICO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00002646									
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"MEXICO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000028224									
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"MEXICO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000407484									
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000003528									
"ACO5W1510411"	"ASTRO COMERCIAL S.A. DE C.V."	"MEXICO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00001764									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	55744.312										
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000171406									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.000034276									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.004									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000034276									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.002									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Cadmio"	"7440-43-9"	"ton/año"		0.003									
"ACO7F1510411"	"ACEROS CORSA S.A. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		1.218									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		2.985									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.305									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.03									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cadmio"	"7440-43-9"	"ton/año"		0.122									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.03									
"ACO8N2803211"	"ALCO CONTROLS S.A. DE C.V."	"TAMAULIPAS"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.012									
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000055									
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	5.89										
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000044									
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000011									
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000011									
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000011									
"ACOM91510611"	"COMPAÑIA ABASTECEDORA DE COMBUSTIBLE S.A. DE C.V."	"MEXICO"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000011									
"ACT7X0200311"	"ACABADOS DE CALIDAD TECATE S.A. DE C.V."	"BAJA CALIFORNIA"	"Articulos y productos metalicos "	"Níquel (compuestos)"	"S/C5"	"ton/año"								52.74			
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000052166									
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000009633									
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.000012597									
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00022452									
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000098553									
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000099294									
"ACUEE0900311"	"Automotriz Cuicuilco S.A. de C.V."	"DISTRITO FEDERAL"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000404586									
"ACURP2500611"	"AEROPUERTO DE CULIACAN S.A. DE C.V."	"SINALOA"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000010152576									
"ACURP2500611"	"AEROPUERTO DE CULIACAN S.A. DE C.V."	"SINALOA"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000090648									
"ACURP2500612"	"AEROPUERTO DE CULIACÁN S.A. DE C.V."	"SINALOA"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000072518									
"ACURP2500612"	"AEROPUERTO DE CULIACÁN S.A. DE C.V."	"SINALOA"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000054388									
"ACV5H1605311"	"ALKEMIN S. DE R.L. DE C.V."	"MICHOACAN"	"Quimica"	"Dioxinas"	"S/C10"	"ton/año"	0.0000000001										
"ACV5H1605311"	"ALKEMIN S. DE R.L. DE C.V."	"MICHOACAN"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	694.715										
"ACV5H1605311"	"ALKEMIN S. DE R.L. DE C.V."	"MICHOACAN"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"	0.004										
"ADC940802111"	"ADC de Delicias S. de R.L. de C.V."	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"					0.054						
"ADH5G2901511"	"ADHESIVOS S.A. DE C.V."	"TLAXCALA"	"Petroleo y petroquimica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	555										
"ADM7T2402811"	"ACEROS DM., S. A. DE C. V."	"SAN LUIS POTOSI"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	23706.215										
"AEA910500211"	"APARATOS ELECTRICOS DE ACUÑA S.A. DE C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"					0.001			0.00043			
"AEA910500211"	"APARATOS ELECTRICOS DE ACUÑA S.A. DE C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	284.968										
"AEA910500211"	"APARATOS ELECTRICOS DE ACUÑA S.A. DE C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Fenol"	"108-95-2"	"ton/año"								0.383			
"AEA910500211"	"APARATOS ELECTRICOS DE ACUÑA S.A. DE C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"					2.48						
"AEA9M2200611"	"ARNESES ELECTRICOS AUTOMOTRICES S.A. DE C.V."	"QUERETARO"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"							0.014				
"AEC9M0801913"	"Visteon Planta Carolinas"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Fenol"	"108-95-2"	"ton/año"		0.000016392									
"AEC9M0801913"	"Visteon Planta Carolinas"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000057372									
"AEC9M0801913"	"Visteon Planta Carolinas"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000016392									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000112									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000008									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000004									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00000344									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000752									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00000376									
"AEE8A0901011"	"ACABADOS ELECTROLITICOS ESTELA S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000008									
"AEI6D0803711"	"ANSELL EDMONT INDUSTRIAL INC. DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.347										
"AEJ9M0803711"	"Autoelectronica de Juarez S.A de C.V. Planta I"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.148										
"AEJ9M0803712"	"Autoelectronica de Juárez S.A de C.V.Planta II"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	15752.772										
"AEL640600911"	"ACEITES ESENCIALES DE LIMON DE TECOMAN S.A DE C.V."	"COLIMA"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000347									
"AEL640600911"	"ACEITES ESENCIALES DE LIMON DE TECOMAN S.A DE C.V."	"COLIMA"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.000000608									
"AEL640600911"	"ACEITES ESENCIALES DE LIMON DE TECOMAN S.A DE C.V."	"COLIMA"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000061727									
"AEL640600911"	"ACEITES ESENCIALES DE LIMON DE TECOMAN S.A DE C.V."	"COLIMA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00023821									
"AEL640600911"	"ACEITES ESENCIALES DE LIMON DE TECOMAN S.A DE C.V."	"COLIMA"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00002173									
"AEL640600911"	"ACEITES ESENCIALES DE LIMON DE TECOMAN S.A DE C.V."	"COLIMA"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000000347									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	37.232										
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000200843									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.02									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000020088									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Cadmio"	"7440-43-9"	"ton/año"		0.000401768									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000401768									
"AEM8T1900611"	"Acme Electric Manufacturing de Mexico S. de R. L. de C. V."	"NUEVO LEON"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000401768									
"AEM972803211"	"ALCOM ELECTRONICOS DE MEXICO, S.A. DE C.V."	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.011				36.55						
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000004									
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000008									
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000112									
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.00000104									
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000008									
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.00000376									
"AEO8A0901011"	"ACABADOS ELECTROLITICOS OLIVAR S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000752									
"AER5V1505111"	"AEROBAL S. A. DE C. V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	10.7										
"AES641510611"	"ACEITES ESPECIALES S.A. DE C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	23023.23										
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.000000548									
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000548									
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000000516									
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000000016									
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000002									
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000376									
"AES8A0900511"	"ANODIZADOS ESPECIALIZADOS S.A. DE C.V."	"DISTRITO FEDERAL"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000228									
"AEV7T2902511"	"ANDRES ARENAS VAZQUEZ"	"TLAXCALA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	5.39										
"AFF7T0200411"	"ARTESANIAS FLORA Y FAUNA S.A. de C.V."	"BAJA CALIFORNIA"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"					0.169			0.015			
"AFF7T0200411"	"ARTESANIAS FLORA Y FAUNA S.A. de C.V."	"BAJA CALIFORNIA"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"					0.085			0.008			
"AFM910500212"	"Alcoa Fujikura de México S. de R.L. de C.V . Localidad 1"	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.038					0.003					
"AFM910500213"	"Alcoa Fujikura de México S. de R.L. de C.V. - Localidad Acuña 2"	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.002										
"AFM910502511"	"Alcoa Fujikura de Mexico S. de R.L. de C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.005				0.221			0.077			
"AFM910503521"	"ALCOA FUJIKURA DE MEXICO S. DE R.L. DE C.V. LOCALIDAD TORREON"	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.0000111				0.001	0.003		0.037			
"AFM910803713"	"Alcoa Fujikura de México S.de R.L. de C.V"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"	0.000552				2.406			0.009			
"AFM910803713"	"Alcoa Fujikura de México S.de R.L. de C.V"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio"	"7439-97-6"	"ton/año"					0.0000000616						
"AFM910803713"	"Alcoa Fujikura de México S.de R.L. de C.V"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	194.22										
"AFM910803713"	"Alcoa Fujikura de México S.de R.L. de C.V"	"CHIHUAHUA"	"Equipos y articulos electronicos, electricos y domesticos "	"Hidrofluorocarbonos"	"S/C8"	"ton/año"	0.05										
"AFOBJ2110811"	"AGROPECUARIA LA FORTUNA S.A. DE C.V."	"PUEBLA"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	282.172										
"AGA5K1510611"	"AGA GAS S.A. DE C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.05										
"AGA5K1510611"	"AGA GAS S.A. DE C.V."	"MEXICO"	"Quimica"	"Metano"	"74-82-8"	"ton/año"	0.01										
"AGA5K1510611"	"AGA GAS S.A. DE C.V."	"MEXICO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"AGDMC1412011"	"ACEITES GRASAS Y DERIVADOS S.A. DE C.V."	"JALISCO"	"Quimica"	"Clorodifluorometano (HCFC-22)"	"75-45-6"	"ton/año"	2.28										
"AGDMC1412011"	"ACEITES GRASAS Y DERIVADOS S.A. DE C.V."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	32338.2										
"AGDMC1412011"	"ACEITES GRASAS Y DERIVADOS S.A. DE C.V."	"JALISCO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"								44.71			
"AGEKE1304811"	"AUTOMOTRIZ GENERAL S.A. DE C.V."	"HIDALGO"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000006									
"AGEKE1304811"	"AUTOMOTRIZ GENERAL S.A. DE C.V."	"HIDALGO"	"Otros"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000015									
"AGEKE1304811"	"AUTOMOTRIZ GENERAL S.A. DE C.V."	"HIDALGO"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000006									
"AGM5B0803711"	"ARROW GAMES DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	0.00066										
"AGOMC3105011"	"ACEITERA DEL GOLFO S.A. DE C.V."	"YUCATAN"	"Quimica"	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	144.061										
"AGOMC3105011"	"ACEITERA DEL GOLFO S.A. DE C.V."	"YUCATAN"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	64917.152										
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000438									
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000024528									
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001								2.517	
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000438									
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000876									
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000438									
"AGR5H1904811"	"AGRICEL S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.00000876									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	4392.775										
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000088									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000224									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.00000104									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000016									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000336									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000056									
"AGR5N2201411"	"Agrogen S. A. de C. V."	"QUERETARO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.000016									
"AGR5P0801911"	"AgriEstrella S. de R.L. de C.V."	"CHIHUAHUA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1888.8										
"AGR5P0801911"	"AgriEstrella S. de R.L. de C.V."	"CHIHUAHUA"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"									0.003		
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000048									
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000000048									
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.0000032									
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.0000004									
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000048									
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.0000192									
"AGR5P1301011"	"AGROMAQUILAS S.A. DE C.V."	"HIDALGO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.0000496									
"AGR5P1408311"	"AGRONOVA SA DE CV."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	94.954										
"AHAKE0900411"	"Auto Haus S. A. de C. V."	"DISTRITO FEDERAL"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000034895									
"AHAKE0900411"	"Auto Haus S. A. de C. V."	"DISTRITO FEDERAL"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.0000013958									
"AHAKE0900411"	"Auto Haus S. A. de C. V."	"DISTRITO FEDERAL"	"Otros"	"Cadmio"	"7440-43-9"	"ton/año"		0.000013958									
"AHAKE0900411"	"Auto Haus S. A. de C. V."	"DISTRITO FEDERAL"	"Otros"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.000048853									
