"NRA"	"Nombre"	"Estado"	"Sector"	"Descripción"	"No. CAS"	"Unidad"	"Aire"	"Agua"	"Suelo"	"Reuso"	"Reciclado"	"Coprocesamiento"	"Tratamiento"	"Disposición final"	"Alcantarillado"	"Otros"	"Incineración"
"ALMEA2111411"	"ALMINA S.A. DE C.V."	"PUEBLA"	"Textiles, fibras e hilos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	2136.15										
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.012									
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00013238									
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.003									
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.00026767									
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.001									
"AMA7T2201411"	"APPLICA MANUFACTURING S. DE R.L. DE C.V."	"QUERETARO"	"Metalurgica (incluye la siderurgica) "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002									
"AMARP2201411"	"ACEROS MAQUINADOS S.A. DE C.V."	"QUERETARO"	"Articulos y productos plasticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000002									
"AMBLM1306911"	"AUTO MANUFACTURAS BRAKE S.A. DE C.V."	"HIDALGO"	"Asbesto"	"Bióxido de carbono"	"124-38-9"	"ton/año"	278.16										
"AME560803711"	"AVERY DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Celulosa y papel"	"Bióxido de carbono"	"124-38-9"	"ton/año"	543.745										
"AME560803711"	"AVERY DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Celulosa y papel"	"Tricloroetileno"	"79-01-6"	"ton/año"	0.05							0.006			
"AME560803711"	"AVERY DE MEXICO S.A. DE C.V."	"CHIHUAHUA"	"Celulosa y papel"	"Cloruro de metileno"	"75-09-2"	"ton/año"	1.516							1.004			
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000018118									
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000028676									
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00085739									
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"QUERETARO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	5874.174										
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"QUERETARO"	"Quimica"	"Fenol"	"108-95-2"	"ton/año"		0.005							0.002		
"AME692201611"	"ADITIVOS MEXICANOS S.A. DE C.V."	"QUERETARO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.005									
"AME7L1505711"	"AMI DODUCO MEXICO S. DE R.L. DE C.V."	"MEXICO"	"Metalurgica (incluye la siderurgica) "	"Acido sulfhídrico"	2148878	"ton/año"	0.0000000119										
"AME7X2201411"	"ALUMOCLAD DE MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00008									
"AME7X2201411"	"ALUMOCLAD DE MEXICO SA DE CV"	"QUERETARO"	"Articulos y productos metalicos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00041609									
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1673.464										
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Cloruro de metileno"	"75-09-2"	"ton/año"					0.92						
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.00056588									
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000009278807									
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"AME9M1901221"	"ACCURIDE DE MEXICO S.A. DE C.V."	"NUEVO LEON"	"Automotriz "	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.06						2.4			
"AME9M2201411"	"ARVIN DE MEXICO S.A. DE C.V."	"QUERETARO"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.000036414									
"AME9M2201411"	"ARVIN DE MEXICO S.A. DE C.V."	"QUERETARO"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000038									
"AME9M2201411"	"ARVIN DE MEXICO S.A. DE C.V."	"QUERETARO"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000004046									
"AME9M2201421"	"Aeroquip de México S.A. de C.V."	"QUERETARO"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000033882									
"AMEBD1102011"	"ALEACIONES METALURGICAS S.A. DE C.V."	"GUANAJUATO"	"Tratamiento de residuos peligrosos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1380										
"AMEEA1510411"	"AMERCOAT MEXICANA S.A DE C.V."	"MEXICO"	"Pinturas y tintas "	"Bióxido de carbono"	"124-38-9"	"ton/año"	373.193										
"AMELT0502711"	"Ameq de México S. A. de C. V."	"COAHUILA"	"Tratamiento de residuos peligrosos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000074825									
"AMELT0502711"	"Ameq de México S. A. de C. V."	"COAHUILA"	"Tratamiento de residuos peligrosos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000024031									
"AMELT0502711"	"Ameq de México S. A. de C. V."	"COAHUILA"	"Tratamiento de residuos peligrosos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000068435									
"AMEME2901511"	"AGRAQUEST DE MEXICO S.A DE C.V."	"TLAXCALA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1633.732										
"AMERP1103211"	"ALPLA MEXICO S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Articulos y productos plasticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000208516032									
"AMERP1103211"	"ALPLA MEXICO S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Articulos y productos plasticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000043141									
"AMERP1103211"	"ALPLA MEXICO S.A. DE C.V. PLANTA BAJIO"	"GUANAJUATO"	"Articulos y productos plasticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000049612									
"AMERP1510611"	"ALPLA MEXICO S.A. DE C.V. PLANTA AEROPUERTO"	"MEXICO"	"Articulos y productos plasticos "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"AMERP1510611"	"ALPLA MEXICO S.A. DE C.V. PLANTA AEROPUERTO"	"MEXICO"	"Articulos y productos plasticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000073512									
"AMERP1510611"	"ALPLA MEXICO S.A. DE C.V. PLANTA AEROPUERTO"	"MEXICO"	"Articulos y productos plasticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000702208									
"AMERP1510611"	"ALPLA MEXICO S.A. DE C.V. PLANTA AEROPUERTO"	"MEXICO"	"Articulos y productos plasticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000071318									
"AMI7Q0502711"	"ALEACIONES Y METALES INDUSTRIALES DE SALTILLO S.A. DE C.V."	"COAHUILA"	"Metalurgica (incluye la siderurgica) "	"Bióxido de carbono"	"124-38-9"	"ton/año"	4761.962										
"AMIAD3105011"	"AES MERIDA III S DE R L DE CV"	"YUCATAN"	"Generacion de energia electrica "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1310000										
"AMIAD3105011"	"AES MERIDA III S DE R L DE CV"	"YUCATAN"	"Generacion de energia electrica "	"Cadmio"	"7440-43-9"	"ton/año"		0.013									
"AMIAD3105011"	"AES MERIDA III S DE R L DE CV"	"YUCATAN"	"Generacion de energia electrica "	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.01									
"AMIAD3105011"	"AES MERIDA III S DE R L DE CV"	"YUCATAN"	"Generacion de energia electrica "	"Bióxido de nitrógeno"	"10102-44-0"	"ton/año"	1434										
"AMILM1510411"	"ALTA MECANICA INDUSTRIAL S.A. DE C.V"	"MEXICO"	"Asbesto"	"Bióxido de carbono"	"124-38-9"	"ton/año"	329.472										
"AMP912803211"	"AMMEX PRODUCTOS INTERNACIONAL S. DE R. L. DE C. V. PLANTA 6"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000075									
"AMP912803211"	"AMMEX PRODUCTOS INTERNACIONAL S. DE R. L. DE C. V. PLANTA 6"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000000015									
"AMP912803211"	"AMMEX PRODUCTOS INTERNACIONAL S. DE R. L. DE C. V. PLANTA 6"	"TAMAULIPAS"	"Equipos y articulos electronicos, electricos y domesticos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000000015									
"AMPNB2201412"	"AMPOLLETAS S.A."	"QUERETARO"	"vidrio"	"Bióxido de carbono"	"124-38-9"	"ton/año"	4699.633										
"ANA5P2108511"	"Agricultura Nacional S.A. de C.V."	"PUEBLA"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	415.657										
"ANC5H1507011"	"AKZO NOBEL CHEMICALS S.A DE C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.057									
"ANC5H1507011"	"AKZO NOBEL CHEMICALS S.A DE C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000000126									
"ANC5H1507011"	"AKZO NOBEL CHEMICALS S.A DE C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000063									
"ANCEA1403911"	"ANCHOR S.A. DE C.V."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	344.932										
"ANJEA0803711"	"Arboles Navideños de Juaréz S.A. de C.V."	"CHIHUAHUA"	"Articulos y productos plasticos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	436.316										
"ANJEA1409711"	"Agricultura Nacional de Jalisco S.A. de C.V."	"JALISCO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00001705									
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	7626.59										
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"1,4-Diclorobenceno"	"106-46-7"	"ton/año"	0.004		0.6								
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.005									
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.011							0.006		
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.015							0.007		
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Clorodifluorometano (HCFC-22)"	"75-45-6"	"ton/año"	2.22										
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.006							0.003		
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00060523769									
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.028									
"ANX631904811"	"ALEN DEL NORTE S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.474							0.237		
"AOPRP0200111"	"Augen Opticos S.A. de C.V."	"BAJA CALIFORNIA"	"Articulos y productos compuestos de diferentes materiales "	"Cloruro de metileno"	"75-09-2"	"ton/año"								0.003			
"APARP2111411"	"Aceitera el Paraíso S.A. de C.V."	"PUEBLA"	"Quimica"	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"	0.555										
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	7140.351										
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000130273									
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000020042									
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Cadmio"	"7440-43-9"	"ton/año"		0.002									
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000020042									
"APH5T1505711"	"ALTANA Pharma S.A. de C.V."	"MEXICO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.002									
"APM2W1403912"	"AGRIBRANDS PURINA MEXICO S.A. DE C.V."	"JALISCO"	"Otros"	"Bióxido de carbono"	"124-38-9"	"ton/año"	2202.8										
"APMEA2115611"	"Agribrands Purina México S.A. de C.V."	"PUEBLA"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000043									
"APMEA2115611"	"Agribrands Purina México S.A. de C.V."	"PUEBLA"	"Otros"	"Arsénico"	"7440-38-2"	"ton/año"		0.003									
"APMEA2115611"	"Agribrands Purina México S.A. de C.V."	"PUEBLA"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000043									
"APMMA1409811"	"ALCAN PACKAGING MEXICO S.A. DE C.V. PLANTA TLAQUEPAQUE"	"JALISCO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000019238									
"APMMA1409811"	"ALCAN PACKAGING MEXICO S.A. DE C.V. PLANTA TLAQUEPAQUE"	"JALISCO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000019238									
"APMMA1409811"	"ALCAN PACKAGING MEXICO S.A. DE C.V. PLANTA TLAQUEPAQUE"	"JALISCO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000019238									
"APMMA1409811"	"ALCAN PACKAGING MEXICO S.A. DE C.V. PLANTA TLAQUEPAQUE"	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	1803										
"APO132803211"	"APOMEX S.A. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Mercurio"	"7439-97-6"	"ton/año"		0.0000012									
"APO132803211"	"APOMEX S.A. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00015									
"APO132803211"	"APOMEX S.A. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Arsénico"	"7440-38-2"	"ton/año"		0.0000396									
"APO132803211"	"APOMEX S.A. DE C.V."	"TAMAULIPAS"	"Metalurgica (incluye la siderurgica) "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000012									
"APO5S1903911"	"AKRA POLYESTER S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.0003201									
"APO5S1903911"	"AKRA POLYESTER S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00003201									
"APO5S1903911"	"AKRA POLYESTER S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	101053.57										
"APO5S1903911"	"AKRA POLYESTER S.A. DE C.V."	"NUEVO LEON"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00012804									
"APQ5X1510411"	"ADHESIVOS Y PRODUCTOS QUIMICOS INDUSTRIALES, S. A."	"MEXICO"	"Quimica"	"Asbesto"	"1332-21-4"	"ton/año"								0.25			
"APR5Q2201611"	"A P Resinas S.A. de C.V. CPM"	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000035721									
"APR5Q2201611"	"A P Resinas S.A. de C.V. CPM"	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000045927									
"APR5Q2201611"	"A P Resinas S.A. de C.V. CPM"	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000016839									
"APREA1306911"	"ALFA PROCESOS SA DE CV"	"HIDALGO"	"Tratamiento de residuos peligrosos "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1897.456										
"APVLM1506211"	"AUTOPARTES VE S.A. DE C.V."	"MEXICO"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00000336									
"APVLM1506211"	"AUTOPARTES VE S.A. DE C.V."	"MEXICO"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000000672									
"APVLM1506211"	"AUTOPARTES VE S.A. DE C.V."	"MEXICO"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000672									
"ARAEA0502511"	"ARAD S.A. DE C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Bifenilo"	"92-52-4"	"ton/año"	0.004										
"ARAEA0502511"	"ARAD S.A. DE C.V."	"COAHUILA"	"Equipos y articulos electronicos, electricos y domesticos "	"Fenol"	"108-95-2"	"ton/año"	0.0000522										
"AROLM0900711"	"AMERICAN ROLLS.A DE C.V"	"DISTRITO FEDERAL"	"Asbesto"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000000078									
"AROLM0900711"	"AMERICAN ROLLS.A DE C.V"	"DISTRITO FEDERAL"	"Asbesto"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000000078									
"ASAEA0503011"	"AUMA SALT S.A DE C.V."	"COAHUILA"	"Automotriz "	"Bióxido de carbono"	"124-38-9"	"ton/año"	1664.455										
"ASAEA0503011"	"AUMA SALT S.A DE C.V."	"COAHUILA"	"Automotriz "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000723									
"ASAEA0503011"	"AUMA SALT S.A DE C.V."	"COAHUILA"	"Automotriz "	"Arsénico"	"7440-38-2"	"ton/año"		0.0001446									
"ASAEA0503011"	"AUMA SALT S.A DE C.V."	"COAHUILA"	"Automotriz "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000723									
"ASARP1610211"	"AEROPUERTOS Y SERVICIOS AUXILIARES AEROPUERTO DE URUAPAN MICHOACÁN"	"MICHOACAN"	"Otros"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.002									
"ASARP1610211"	"AEROPUERTOS Y SERVICIOS AUXILIARES AEROPUERTO DE URUAPAN MICHOACÁN"	"MICHOACAN"	"Otros"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000003884									
"ASARP1610211"	"AEROPUERTOS Y SERVICIOS AUXILIARES AEROPUERTO DE URUAPAN MICHOACÁN"	"MICHOACAN"	"Otros"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00002913									
"ASM820900511"	"ASSOCIATED SPRING MEXICO S.A."	"DISTRITO FEDERAL"	"Articulos y productos metalicos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000014297									
"ASM820900511"	"ASSOCIATED SPRING MEXICO S.A."	"DISTRITO FEDERAL"	"Articulos y productos metalicos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000071486									
"ASM820900511"	"ASSOCIATED SPRING MEXICO S.A."	"DISTRITO FEDERAL"	"Articulos y productos metalicos "	"Arsénico"	"7440-38-2"	"ton/año"		0.00000026449									
"ASP3K2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00009787									
"ASP3K2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000317099									
"ASP3K2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000011744									
"ASP5S1406611"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"JALISCO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	396.6										
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Formaldehido"	"50-00-0"	"ton/año"	0.038							6.99			
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Bifenilos policlorados"	"1336-36-3"	"ton/año"							0.002				
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Asbesto"	"1332-21-4"	"ton/año"								0.54			
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	194016										
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Dioxano"	"123-91-1"	"ton/año"	21.1		0.152						0.111		
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Butadieno"	"106-99-0"	"ton/año"								19.23			
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Estireno (fenil etileno)"	"100-42-5"	"ton/año"								4.93			
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.00088451									
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Cloroformo"	"67-66-3"	"ton/año"								1.871			
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Bifenilo"	"92-52-4"	"ton/año"	0.174							1.995			
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Acetaldehido"	"75-07-0"	"ton/año"	24.4										
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00053271									
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000030154									
"ASP5S2201411"	"ARTEVA SPECIALTIES S. DE R.L. DE C.V."	"QUERETARO"	"Quimica"	"Cromo (compuestos)"	"S/C3"	"ton/año"		0.001									
"AST7T1505712"	"AstraZeneca S.A. de C.V."	"MEXICO"	"Quimica"	"Plomo (compuestos)"	"S/C6"	"ton/año"		0.003									
"AST7T1505712"	"AstraZeneca S.A. de C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.000010719									
"AST7T1505712"	"AstraZeneca S.A. de C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.000011221									
"AST7T1505712"	"AstraZeneca S.A. de C.V."	"MEXICO"	"Quimica"	"Níquel (compuestos)"	"S/C5"	"ton/año"		0.001									
"AST7T1505712"	"AstraZeneca S.A. de C.V."	"MEXICO"	"Quimica"	"Bióxido de carbono"	"124-38-9"	"ton/año"	530.813										
"AST7T1505712"	"AstraZeneca S.A. de C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0001088685									
"ATD8A1505711"	"ANODIZADOS TECNICOS Y DECORATIVOS S.A. DE C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000000089									
"ATD8A1505711"	"ANODIZADOS TECNICOS Y DECORATIVOS S.A. DE C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000000008									
"ATE3I2113211"	"ACABADOS TEXMELUCAN S.A. DE C.V."	"PUEBLA"	"Textiles, fibras e hilos "	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.0000000000032									
"ATE3I2113211"	"ACABADOS TEXMELUCAN S.A. DE C.V."	"PUEBLA"	"Textiles, fibras e hilos "	"Arsénico"	"7440-38-2"	"ton/año"		0.000000000017									
"ATE3I2113211"	"ACABADOS TEXMELUCAN S.A. DE C.V."	"PUEBLA"	"Textiles, fibras e hilos "	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.000000000074									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Mercurio (compuestos)"	"S/C4"	"ton/año"		0.00000003									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Metil paration"	"298-00-0"	"ton/año"			0.00000005								
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Cianuro inorgánico/orgánico"	"57-12-5"	"ton/año"		0.0000003									
"ATR5N1508111"	"AGROQUIMICA TRIDENTE S.A. DE C.V."	"MEXICO"	"Quimica"	"Arsénico"	"7440-38-2"	"ton/año"		0.00000003									
